pedido_sk,order_id,fecha_key,cliente_sk,canal_sk,geografia_sk,tienda_sk,subtotal,tax_amount,shipping_fee,total_amount
5850,1000006933,20250203,1368,2,3,3,43800.0,9198.0,0.0,52998.0
5851,1000006934,20240620,570,1,2934,-1,11400.0,2394.0,0.0,13794.0
5852,1000006935,20240219,954,2,4,4,81000.0,17010.0,0.0,98010.0
5853,1000006936,20241026,696,1,1291,-1,25200.0,5292.0,900.0,31392.0
5854,1000006937,20240102,1390,1,3064,-1,29400.0,6174.0,1500.0,37074.0
5855,1000006938,20250408,12,2,4,4,29400.0,6174.0,0.0,35574.0
5856,1000006939,20240222,255,1,2527,-1,28500.0,5985.0,1200.0,35685.0
5857,1000006940,20240501,268,1,2921,-1,15435.0,3241.35,1200.0,19876.35
5858,1000006941,20240619,1040,1,2414,-1,36000.0,7560.0,900.0,44460.0
5859,1000006942,20240507,1126,1,1538,-1,21600.0,4536.0,1200.0,27336.0
5860,1000006944,20250913,188,1,54,-1,36450.0,7654.5,900.0,45004.5
5861,1000006945,20250914,184,2,2,2,21600.0,4536.0,0.0,26136.0
5862,1000006946,20241215,948,1,1566,-1,77025.0,16175.25,900.0,94100.25
5863,1000006948,20250723,384,1,990,-1,76350.0,16033.5,900.0,93283.5
5864,1000006949,20241108,1308,1,3164,-1,36000.0,7560.0,1500.0,45060.0
5865,1000006950,20240531,575,1,1822,-1,51600.0,10836.0,900.0,63336.0
5866,1000006951,20250309,614,1,2259,-1,68407.5,14365.58,900.0,83673.08
5867,1000006952,20250214,993,1,790,-1,47100.0,9891.0,1200.0,58191.0
5868,1000006953,20250322,1217,1,1843,-1,45000.0,9450.0,1500.0,55950.0
5869,1000006955,20250804,1068,1,2012,-1,22800.0,4788.0,1200.0,28788.0
5870,1000006956,20250330,1285,1,335,-1,32400.0,6804.0,900.0,40104.0
5871,1000006958,20241213,960,1,1492,-1,28500.0,5985.0,1500.0,35985.0
5872,1000006959,20241116,336,2,2,2,44100.0,9261.0,0.0,53361.0
5873,1000006963,20241226,414,2,2,2,53100.0,11151.0,0.0,64251.0
5874,1000006964,20240321,712,1,1982,-1,48510.0,10187.1,1200.0,59897.1
5875,1000006966,20250607,998,2,2,2,91140.0,19139.4,0.0,110279.4
5876,1000006967,20241225,606,1,2526,-1,52020.0,10924.2,0.0,62944.2
5877,1000006969,20240117,1289,2,3,3,15750.0,3307.5,0.0,19057.5
5878,1000006970,20241020,697,1,790,-1,29400.0,6174.0,1200.0,36774.0
5879,1000006972,20250612,235,2,4,4,48570.0,10199.7,0.0,58769.7
5880,1000006973,20250616,414,1,728,-1,45000.0,9450.0,1500.0,55950.0
5881,1000006974,20250423,487,1,1778,-1,24696.0,5186.16,0.0,29882.16
5882,1000006975,20240920,632,2,1,1,14850.0,3118.5,0.0,17968.5
5883,1000006976,20241104,1405,2,4,4,37800.0,7938.0,0.0,45738.0
5884,1000006977,20250709,1306,1,2805,-1,31752.0,6667.92,900.0,39319.92
5885,1000006979,20240708,872,1,827,-1,45000.0,9450.0,1200.0,55650.0
5886,1000006980,20241230,113,2,2,2,12000.0,2520.0,0.0,14520.0
5887,1000006982,20250203,600,2,2,2,40500.0,8505.0,0.0,49005.0
5888,1000006984,20240512,208,1,2514,-1,40500.0,8505.0,0.0,49005.0
5889,1000006985,20240114,559,1,1004,-1,24000.0,5040.0,1200.0,30240.0
5890,1000006986,20250630,235,1,1317,-1,36300.0,7623.0,0.0,43923.0
5891,1000006987,20240316,666,2,1,1,40500.0,8505.0,0.0,49005.0
5892,1000006988,20250828,314,1,2702,-1,36000.0,7560.0,900.0,44460.0
5893,1000006989,20240402,1183,2,1,1,36000.0,7560.0,0.0,43560.0
5894,1000006990,20250427,372,1,1534,-1,12000.0,2520.0,900.0,15420.0
5895,1000006991,20250922,979,1,1953,-1,24300.0,5103.0,900.0,30303.0
5896,1000006992,20250829,183,1,1268,-1,101070.0,21224.7,900.0,123194.7
5897,1000006993,20240811,1148,2,1,1,23100.0,4851.0,0.0,27951.0
5898,1000006995,20240625,1076,2,3,3,47040.0,9878.4,0.0,56918.4
5899,1000006996,20250908,487,2,2,2,13200.0,2772.0,0.0,15972.0
5900,1000006997,20250710,1209,1,220,-1,36300.0,7623.0,1200.0,45123.0
5901,1000006998,20240607,190,1,2077,-1,45000.0,9450.0,0.0,54450.0
5902,1000006999,20250129,637,1,1627,-1,12825.0,2693.25,0.0,15518.25
5903,1000007000,20250823,547,1,2418,-1,14250.0,2992.5,1500.0,18742.5
5904,1000007002,20241123,1019,1,1472,-1,46305.0,9724.05,900.0,56929.05
5905,1000007004,20250621,158,2,1,1,70986.0,14907.06,0.0,85893.06
5906,1000007005,20240213,885,1,2066,-1,50400.0,10584.0,0.0,60984.0
5907,1000007006,20240117,843,2,3,3,68850.0,14458.5,0.0,83308.5
5908,1000007007,20250706,292,1,2433,-1,23760.0,4989.6,0.0,28749.6
5909,1000007008,20250203,445,2,2,2,11760.0,2469.6,0.0,14229.6
5910,1000007009,20250303,171,1,811,-1,40500.0,8505.0,900.0,49905.0
5911,1000007010,20250930,961,1,2385,-1,57823.5,12142.94,1200.0,71166.44
5912,1000007011,20250904,1065,1,779,-1,10800.0,2268.0,1200.0,14268.0
5913,1000007013,20240324,663,1,207,-1,15000.0,3150.0,1200.0,19350.0
5914,1000007014,20241230,208,2,2,2,22140.0,4649.4,0.0,26789.4
5915,1000007015,20241203,45,1,118,-1,13200.0,2772.0,1200.0,17172.0
5916,1000007016,20240409,136,1,225,-1,44100.0,9261.0,900.0,54261.0
5917,1000007017,20240413,178,2,1,1,63630.0,13362.3,0.0,76992.3
5918,1000007018,20250729,1346,2,2,2,46320.0,9727.2,0.0,56047.2
5919,1000007019,20240914,1330,1,2260,-1,64044.0,13449.24,900.0,78393.24
5920,1000007020,20250715,317,1,1353,-1,14250.0,2992.5,1500.0,18742.5
5921,1000007021,20240926,348,1,840,-1,27000.0,5670.0,1500.0,34170.0
5922,1000007022,20240917,456,2,2,2,62910.0,13211.1,0.0,76121.1
5923,1000007023,20250824,1282,1,715,-1,48210.0,10124.1,900.0,59234.1
5924,1000007024,20240117,270,2,1,1,10584.0,2222.64,0.0,12806.64
5925,1000007025,20241220,1080,1,2386,-1,21600.0,4536.0,0.0,26136.0
5926,1000007026,20240515,1500,2,1,1,36450.0,7654.5,0.0,44104.5
5927,1000007027,20240113,353,1,206,-1,35280.0,7408.8,1200.0,43888.8
5928,1000007028,20240103,701,1,2336,-1,86070.0,18074.7,900.0,105044.7
5929,1000007029,20241028,409,2,4,4,27000.0,5670.0,0.0,32670.0
5930,1000007030,20240316,1377,1,2833,-1,60750.0,12757.5,900.0,74407.5
5931,1000007031,20250205,240,2,3,3,14850.0,3118.5,0.0,17968.5
5932,1000007032,20241026,75,1,2640,-1,21600.0,4536.0,900.0,27036.0
5933,1000007033,20250524,1008,1,133,-1,10800.0,2268.0,1500.0,14568.0
5934,1000007034,20240220,1066,1,1791,-1,9720.0,2041.2,1200.0,12961.2
5935,1000007035,20240923,474,2,2,2,14250.0,2992.5,0.0,17242.5
5936,1000007036,20240223,198,1,1358,-1,30000.0,6300.0,900.0,37200.0
5937,1000007037,20250331,561,1,436,-1,52110.0,10943.1,1200.0,64253.1
5938,1000007038,20250722,1162,1,1230,-1,60675.0,12741.75,900.0,74316.75
5939,1000007039,20250713,1015,1,2201,-1,60000.0,12600.0,900.0,73500.0
5940,1000007040,20240617,823,2,3,3,28500.0,5985.0,0.0,34485.0
5941,1000007041,20250323,1321,2,2,2,40278.0,8458.38,0.0,48736.38
5942,1000007042,20240910,1114,1,283,-1,30780.0,6463.8,1200.0,38443.8
5943,1000007043,20240628,419,1,2101,-1,21600.0,4536.0,1200.0,27336.0
5944,1000007045,20240201,919,1,2930,-1,45000.0,9450.0,0.0,54450.0
5945,1000007046,20240705,399,1,1008,-1,12000.0,2520.0,1200.0,15720.0
5946,1000007048,20240921,326,1,1240,-1,12000.0,2520.0,1200.0,15720.0
5947,1000007049,20250308,876,2,2,2,30000.0,6300.0,0.0,36300.0
5948,1000007052,20241006,255,1,2508,-1,34200.0,7182.0,0.0,41382.0
5949,1000007053,20240101,1074,1,1626,-1,24696.0,5186.16,900.0,30782.16
5950,1000007054,20240126,1259,1,732,-1,23760.0,4989.6,1500.0,30249.6
5951,1000007055,20250313,95,2,4,4,27000.0,5670.0,0.0,32670.0
5952,1000007056,20250829,498,2,4,4,14962.5,3142.12,0.0,18104.62
5953,1000007057,20241004,214,1,286,-1,90705.0,19048.05,900.0,110653.05
5954,1000007058,20240107,346,2,2,2,22020.0,4624.2,0.0,26644.2
5955,1000007060,20250813,1398,1,1440,-1,30870.0,6482.7,1200.0,38552.7
5956,1000007061,20250524,437,1,22,-1,38808.0,8149.68,1500.0,48457.68
5957,1000007062,20250909,1265,2,1,1,23940.0,5027.4,0.0,28967.4
5958,1000007063,20240314,12,2,1,1,28350.0,5953.5,0.0,34303.5
5959,1000007064,20250629,500,1,620,-1,34830.0,7314.3,900.0,43044.3
5960,1000007065,20241127,946,1,1973,-1,81420.0,17098.2,1500.0,100018.2
5961,1000007066,20241009,1415,2,2,2,27000.0,5670.0,0.0,32670.0
5962,1000007067,20240519,468,1,416,-1,42750.0,8977.5,0.0,51727.5
5963,1000007068,20250306,1236,1,18,-1,34200.0,7182.0,900.0,42282.0
5964,1000007069,20240223,583,1,260,-1,63600.0,13356.0,1500.0,78456.0
5965,1000007070,20240724,113,1,219,-1,90000.0,18900.0,1200.0,110100.0
5966,1000007071,20250312,266,1,642,-1,27480.0,5770.8,900.0,34150.8
5967,1000007073,20240503,477,2,1,1,11970.0,2513.7,0.0,14483.7
5968,1000007074,20240531,180,1,1701,-1,39150.0,8221.5,900.0,48271.5
5969,1000007075,20240920,1012,1,1699,-1,59250.0,12442.5,900.0,72592.5
5970,1000007077,20250823,488,2,3,3,14175.0,2976.75,0.0,17151.75
5971,1000007078,20240208,529,2,2,2,36000.0,7560.0,0.0,43560.0
5972,1000007079,20240613,956,1,2282,-1,61020.0,12814.2,1200.0,75034.2
5973,1000007080,20240312,1377,2,1,1,13200.0,2772.0,0.0,15972.0
5974,1000007081,20240609,905,1,165,-1,42750.0,8977.5,900.0,52627.5
5975,1000007082,20240104,1468,2,2,2,91950.0,19309.5,0.0,111259.5
5976,1000007083,20250805,646,2,2,2,24000.0,5040.0,0.0,29040.0
5977,1000007084,20250528,634,1,2284,-1,60300.0,12663.0,900.0,73863.0
5978,1000007085,20241126,1075,1,765,-1,36000.0,7560.0,900.0,44460.0
5979,1000007086,20240924,1026,1,2642,-1,15000.0,3150.0,0.0,18150.0
5980,1000007087,20240326,1226,1,787,-1,32400.0,6804.0,1500.0,40704.0
5981,1000007088,20241207,1224,1,991,-1,33000.0,6930.0,1200.0,41130.0
5982,1000007089,20240721,407,2,2,2,12000.0,2520.0,0.0,14520.0
5983,1000007090,20250618,971,1,2359,-1,12348.0,2593.08,1200.0,16141.08
5984,1000007091,20240822,398,1,3124,-1,14700.0,3087.0,1200.0,18987.0
5985,1000007092,20240822,724,2,2,2,25650.0,5386.5,0.0,31036.5
5986,1000007093,20240109,1204,1,170,-1,51870.0,10892.7,1200.0,63962.7
5987,1000007095,20250315,818,1,2945,-1,45960.0,9651.6,900.0,56511.6
5988,1000007096,20240827,1457,2,1,1,25200.0,5292.0,0.0,30492.0
5989,1000007097,20250417,206,1,1668,-1,36000.0,7560.0,900.0,44460.0
5990,1000007099,20250912,31,1,842,-1,10800.0,2268.0,0.0,13068.0
5991,1000007100,20250312,110,1,3196,-1,45000.0,9450.0,0.0,54450.0
5992,1000007101,20250519,447,1,2866,-1,36000.0,7560.0,900.0,44460.0
5993,1000007102,20241202,264,2,2,2,38475.0,8079.75,0.0,46554.75
5994,1000007103,20240130,1187,2,4,4,11400.0,2394.0,0.0,13794.0
5995,1000007104,20240617,134,1,745,-1,35280.0,7408.8,1200.0,43888.8
5996,1000007105,20250929,1412,1,2675,-1,12540.0,2633.4,900.0,16073.4
5997,1000007106,20250828,1209,1,1215,-1,16170.0,3395.7,1200.0,20765.7
5998,1000007107,20250330,621,2,4,4,70080.0,14716.8,0.0,84796.8
5999,1000007108,20250605,1348,1,3189,-1,47100.0,9891.0,1200.0,58191.0
6000,1000007110,20240204,230,2,4,4,61710.0,12959.1,0.0,74669.1
6001,1000007111,20240522,1420,1,723,-1,36000.0,7560.0,1200.0,44760.0
6002,1000007112,20250501,1180,1,1566,-1,21600.0,4536.0,1500.0,27636.0
6003,1000007113,20250325,1338,1,3001,-1,28500.0,5985.0,1200.0,35685.0
6004,1000007114,20250605,168,2,2,2,45000.0,9450.0,0.0,54450.0
6005,1000007115,20240831,1465,2,4,4,11400.0,2394.0,0.0,13794.0
6006,1000007116,20250803,832,1,604,-1,24000.0,5040.0,1500.0,30540.0
6007,1000007117,20250130,569,1,665,-1,30780.0,6463.8,1200.0,38443.8
6008,1000007118,20250422,845,2,4,4,32400.0,6804.0,0.0,39204.0
6009,1000007119,20241215,961,1,2380,-1,25650.0,5386.5,1200.0,32236.5
6010,1000007120,20250227,1383,2,3,3,23760.0,4989.6,0.0,28749.6
6011,1000007121,20250626,1211,2,1,1,28500.0,5985.0,0.0,34485.0
6012,1000007122,20250818,316,1,1675,-1,75450.0,15844.5,0.0,91294.5
6013,1000007124,20240907,916,2,3,3,47250.0,9922.5,0.0,57172.5
6014,1000007125,20240303,1125,2,3,3,45000.0,9450.0,0.0,54450.0
6015,1000007126,20250607,1120,2,4,4,65160.0,13683.6,0.0,78843.6
6016,1000007127,20240311,1130,1,2307,-1,34200.0,7182.0,900.0,42282.0
6017,1000007128,20250924,1426,1,1322,-1,32400.0,6804.0,900.0,40104.0
6018,1000007130,20240311,1233,2,2,2,19440.0,4082.4,0.0,23522.4
6019,1000007131,20240422,441,1,2146,-1,31500.0,6615.0,1200.0,39315.0
6020,1000007133,20240605,357,2,1,1,10800.0,2268.0,0.0,13068.0
6021,1000007134,20250112,875,2,4,4,41760.0,8769.6,0.0,50529.6
6022,1000007136,20250328,32,2,2,2,16170.0,3395.7,0.0,19565.7
6023,1000007137,20250204,229,1,3096,-1,40500.0,8505.0,1200.0,50205.0
6024,1000007138,20250412,140,1,2488,-1,11340.0,2381.4,900.0,14621.4
6025,1000007140,20250220,297,2,1,1,67500.0,14175.0,0.0,81675.0
6026,1000007141,20241221,171,1,1116,-1,28500.0,5985.0,1200.0,35685.0
6027,1000007143,20240830,425,2,1,1,13500.0,2835.0,0.0,16335.0
6028,1000007144,20240822,250,1,1970,-1,48450.0,10174.5,1500.0,60124.5
6029,1000007145,20241229,1472,2,1,1,14700.0,3087.0,0.0,17787.0
6030,1000007146,20250730,1294,2,1,1,76650.0,16096.5,0.0,92746.5
6031,1000007147,20240507,364,2,4,4,41175.0,8646.75,0.0,49821.75
6032,1000007148,20250723,669,2,2,2,21600.0,4536.0,0.0,26136.0
6033,1000007149,20250709,439,2,3,3,42750.0,8977.5,0.0,51727.5
6034,1000007150,20241217,887,2,1,1,28500.0,5985.0,0.0,34485.0
6035,1000007151,20250721,1377,2,2,2,125055.0,26261.55,0.0,151316.55
6036,1000007152,20250905,390,1,41,-1,32400.0,6804.0,1500.0,40704.0
6037,1000007153,20250730,1374,2,4,4,36000.0,7560.0,0.0,43560.0
6038,1000007154,20250906,751,1,1530,-1,44887.5,9426.38,1200.0,55513.88
6039,1000007155,20240914,906,1,2839,-1,22800.0,4788.0,0.0,27588.0
6040,1000007156,20250927,1041,2,4,4,78300.0,16443.0,0.0,94743.0
6041,1000007157,20240928,94,2,4,4,79200.0,16632.0,0.0,95832.0
6042,1000007158,20250823,1224,2,2,2,45000.0,9450.0,0.0,54450.0
6043,1000007159,20240929,1026,1,2179,-1,42750.0,8977.5,900.0,52627.5
6044,1000007160,20241023,223,2,4,4,16170.0,3395.7,0.0,19565.7
6045,1000007161,20240622,1030,1,1431,-1,11400.0,2394.0,1200.0,14994.0
6046,1000007162,20250520,1458,2,2,2,10800.0,2268.0,0.0,13068.0
6047,1000007163,20240118,1180,2,2,2,45927.0,9644.67,0.0,55571.67
6048,1000007164,20241024,1498,1,802,-1,24300.0,5103.0,900.0,30303.0
6049,1000007166,20240614,414,1,209,-1,27000.0,5670.0,900.0,33570.0
6050,1000007167,20250210,705,2,2,2,64140.0,13469.4,0.0,77609.4
6051,1000007168,20250109,1282,1,2896,-1,37800.0,7938.0,0.0,45738.0
6052,1000007169,20250911,713,1,2487,-1,11400.0,2394.0,1200.0,14994.0
6053,1000007170,20250402,737,1,2471,-1,51000.0,10710.0,900.0,62610.0
6054,1000007171,20250126,1337,2,3,3,22800.0,4788.0,0.0,27588.0
6055,1000007172,20250712,1060,1,2860,-1,47250.0,9922.5,900.0,58072.5
6056,1000007173,20250114,1100,2,1,1,29160.0,6123.6,0.0,35283.6
6057,1000007174,20250101,719,1,2123,-1,35910.0,7541.1,1200.0,44651.1
6058,1000007175,20250103,1450,1,1837,-1,60000.0,12600.0,900.0,73500.0
6059,1000007176,20240904,176,1,2815,-1,23520.0,4939.2,0.0,28459.2
6060,1000007177,20250408,756,1,723,-1,9720.0,2041.2,1200.0,12961.2
6061,1000007178,20241013,1246,2,1,1,41362.5,8686.12,0.0,50048.62
6062,1000007181,20240229,1177,1,3002,-1,46740.0,9815.4,900.0,57455.4
6063,1000007182,20250516,321,2,1,1,10260.0,2154.6,0.0,12414.6
6064,1000007183,20240718,130,2,1,1,64680.0,13582.8,0.0,78262.8
6065,1000007184,20240222,1083,2,3,3,10800.0,2268.0,0.0,13068.0
6066,1000007185,20250122,1161,1,3168,-1,23160.0,4863.6,1200.0,29223.6
6067,1000007187,20240101,487,1,1689,-1,24000.0,5040.0,1200.0,30240.0
6068,1000007188,20241224,306,1,2687,-1,30000.0,6300.0,1500.0,37800.0
6069,1000007189,20240705,1062,2,4,4,24000.0,5040.0,0.0,29040.0
6070,1000007190,20240523,1356,2,1,1,32400.0,6804.0,0.0,39204.0
6071,1000007191,20241122,709,1,618,-1,49500.0,10395.0,900.0,60795.0
6072,1000007192,20250423,524,1,2743,-1,39600.0,8316.0,1500.0,49416.0
6073,1000007193,20241119,1063,2,1,1,52200.0,10962.0,0.0,63162.0
6074,1000007194,20240203,1149,1,2124,-1,10584.0,2222.64,900.0,13706.64
6075,1000007195,20240627,552,2,4,4,21600.0,4536.0,0.0,26136.0
6076,1000007196,20240903,1011,2,3,3,15000.0,3150.0,0.0,18150.0
6077,1000007197,20250612,896,1,2072,-1,67800.0,14238.0,1200.0,83238.0
6078,1000007198,20241012,762,1,2407,-1,58248.0,12232.08,900.0,71380.08
6079,1000007199,20250111,812,2,3,3,60435.0,12691.35,0.0,73126.35
6080,1000007200,20240417,785,1,3051,-1,47250.0,9922.5,900.0,58072.5
6081,1000007201,20250123,1088,2,4,4,13500.0,2835.0,0.0,16335.0
6082,1000007202,20250125,137,2,2,2,32340.0,6791.4,0.0,39131.4
6083,1000007203,20241029,1341,1,1783,-1,32400.0,6804.0,900.0,40104.0
6084,1000007204,20241115,790,1,2284,-1,52050.0,10930.5,900.0,63880.5
6085,1000007205,20250311,194,1,2987,-1,10260.0,2154.6,1200.0,13614.6
6086,1000007206,20250313,1373,1,2083,-1,12600.0,2646.0,1200.0,16446.0
6087,1000007207,20250819,754,2,4,4,11400.0,2394.0,0.0,13794.0
6088,1000007208,20250606,841,1,1228,-1,21168.0,4445.28,900.0,26513.28
6089,1000007210,20250428,1300,1,2764,-1,21168.0,4445.28,0.0,25613.28
6090,1000007211,20250604,1059,2,4,4,35280.0,7408.8,0.0,42688.8
6091,1000007212,20250819,1420,2,2,2,60322.5,12667.72,0.0,72990.22
6092,1000007213,20250605,1099,1,3140,-1,10800.0,2268.0,900.0,13968.0
6093,1000007214,20250528,219,1,1451,-1,20520.0,4309.2,900.0,25729.2
6094,1000007216,20241223,355,2,2,2,21600.0,4536.0,0.0,26136.0
6095,1000007217,20241122,1448,1,977,-1,76734.0,16114.14,1500.0,94348.14
6096,1000007218,20240806,821,2,1,1,29700.0,6237.0,0.0,35937.0
6097,1000007219,20250713,1494,1,2321,-1,32400.0,6804.0,900.0,40104.0
6098,1000007220,20240705,1265,1,1470,-1,35280.0,7408.8,0.0,42688.8
6099,1000007221,20250730,901,1,89,-1,51900.0,10899.0,1200.0,63999.0
6100,1000007222,20250113,1268,1,799,-1,44700.0,9387.0,0.0,54087.0
6101,1000007223,20250615,692,2,4,4,32400.0,6804.0,0.0,39204.0
6102,1000007224,20250519,1497,1,589,-1,15435.0,3241.35,1500.0,20176.35
6103,1000007225,20250303,1104,1,3139,-1,10800.0,2268.0,1500.0,14568.0
6104,1000007226,20240708,862,1,18,-1,32340.0,6791.4,900.0,40031.4
6105,1000007227,20250820,535,2,3,3,36000.0,7560.0,0.0,43560.0
6106,1000007228,20240127,281,1,124,-1,32400.0,6804.0,0.0,39204.0
6107,1000007229,20250601,629,1,1161,-1,15435.0,3241.35,1500.0,20176.35
6108,1000007231,20250302,826,2,4,4,48450.0,10174.5,0.0,58624.5
6109,1000007232,20241208,890,2,3,3,34740.0,7295.4,0.0,42035.4
6110,1000007233,20240526,333,1,836,-1,54000.0,11340.0,1200.0,66540.0
6111,1000007234,20240825,894,1,2172,-1,29250.0,6142.5,1200.0,36592.5
6112,1000007235,20250730,994,2,3,3,28500.0,5985.0,0.0,34485.0
6113,1000007236,20240719,936,1,1415,-1,64950.0,13639.5,1500.0,80089.5
6114,1000007238,20250911,1139,1,252,-1,25935.0,5446.35,0.0,31381.35
6115,1000007239,20240217,968,2,1,1,44748.0,9397.08,0.0,54145.08
6116,1000007242,20250528,387,2,3,3,33600.0,7056.0,0.0,40656.0
6117,1000007243,20250830,880,1,2818,-1,13500.0,2835.0,1200.0,17535.0
6118,1000007244,20250326,954,1,1073,-1,108810.0,22850.1,900.0,132560.1
6119,1000007245,20240211,933,1,8,-1,44400.0,9324.0,900.0,54624.0
6120,1000007246,20241111,1154,1,380,-1,32400.0,6804.0,900.0,40104.0
6121,1000007247,20250515,527,2,1,1,21600.0,4536.0,0.0,26136.0
6122,1000007248,20240703,1353,1,2927,-1,12150.0,2551.5,1200.0,15901.5
6123,1000007249,20250215,667,2,3,3,45000.0,9450.0,0.0,54450.0
6124,1000007250,20241202,506,1,1879,-1,25872.0,5433.12,0.0,31305.12
6125,1000007251,20250119,517,2,2,2,34020.0,7144.2,0.0,41164.2
6126,1000007252,20241113,609,1,994,-1,31350.0,6583.5,900.0,38833.5
6127,1000007253,20250923,1139,1,2105,-1,40500.0,8505.0,1200.0,50205.0
6128,1000007254,20240608,440,1,761,-1,29400.0,6174.0,900.0,36474.0
6129,1000007255,20241029,32,2,3,3,11340.0,2381.4,0.0,13721.4
6130,1000007256,20241216,452,1,1944,-1,45000.0,9450.0,1200.0,55650.0
6131,1000007257,20250628,903,1,2389,-1,42750.0,8977.5,1500.0,53227.5
6132,1000007258,20250224,850,2,1,1,30780.0,6463.8,0.0,37243.8
6133,1000007259,20241016,1186,1,2468,-1,67200.0,14112.0,900.0,82212.0
6134,1000007260,20250523,905,1,1089,-1,37044.0,7779.24,900.0,45723.24
6135,1000007261,20240729,1317,1,586,-1,24696.0,5186.16,1500.0,31382.16
6136,1000007262,20241013,1224,1,177,-1,11400.0,2394.0,900.0,14694.0
6137,1000007263,20240521,515,1,2189,-1,34200.0,7182.0,0.0,41382.0
6138,1000007264,20240325,81,2,1,1,28035.0,5887.35,0.0,33922.35
6139,1000007265,20250101,838,1,2823,-1,48600.0,10206.0,900.0,59706.0
6140,1000007266,20250208,1047,1,2178,-1,34200.0,7182.0,900.0,42282.0
6141,1000007267,20250616,949,2,3,3,15750.0,3307.5,0.0,19057.5
6142,1000007268,20241206,127,2,1,1,45780.0,9613.8,0.0,55393.8
6143,1000007269,20250902,1192,2,3,3,65280.0,13708.8,0.0,78988.8
6144,1000007270,20241105,1389,1,1176,-1,33000.0,6930.0,1200.0,41130.0
6145,1000007271,20250424,1226,1,1427,-1,58200.0,12222.0,1500.0,71922.0
6146,1000007273,20240321,390,1,2793,-1,31350.0,6583.5,900.0,38833.5
6147,1000007274,20250907,1130,2,4,4,10800.0,2268.0,0.0,13068.0
6148,1000007275,20240124,915,1,1602,-1,24696.0,5186.16,900.0,30782.16
6149,1000007276,20250723,354,2,4,4,40500.0,8505.0,0.0,49005.0
6150,1000007278,20250604,944,1,1296,-1,24696.0,5186.16,900.0,30782.16
6151,1000007279,20250406,746,1,2781,-1,30870.0,6482.7,1500.0,38852.7
6152,1000007280,20250328,988,1,1963,-1,44100.0,9261.0,900.0,54261.0
6153,1000007281,20250126,1184,2,3,3,21600.0,4536.0,0.0,26136.0
6154,1000007282,20240706,1019,1,1864,-1,31500.0,6615.0,900.0,39015.0
6155,1000007283,20240125,433,1,1675,-1,25650.0,5386.5,1200.0,32236.5
6156,1000007284,20240705,678,2,1,1,36450.0,7654.5,0.0,44104.5
6157,1000007285,20240922,873,1,1524,-1,67800.0,14238.0,900.0,82938.0
6158,1000007287,20250716,658,1,362,-1,14700.0,3087.0,1200.0,18987.0
6159,1000007288,20250124,181,2,1,1,24300.0,5103.0,0.0,29403.0
6160,1000007289,20240729,1268,1,1147,-1,14700.0,3087.0,1200.0,18987.0
6161,1000007290,20250527,435,1,597,-1,44100.0,9261.0,900.0,54261.0
6162,1000007291,20241110,543,1,93,-1,22800.0,4788.0,1200.0,28788.0
6163,1000007292,20241103,848,1,1609,-1,28350.0,5953.5,0.0,34303.5
6164,1000007293,20250206,61,2,4,4,60105.0,12622.05,0.0,72727.05
6165,1000007294,20250711,273,1,2899,-1,23520.0,4939.2,900.0,29359.2
6166,1000007295,20250520,597,1,731,-1,14700.0,3087.0,0.0,17787.0
6167,1000007296,20241101,1395,2,4,4,78390.0,16461.9,0.0,94851.9
6168,1000007297,20240528,1371,1,2279,-1,10800.0,2268.0,0.0,13068.0
6169,1000007298,20240927,1455,1,7,-1,37248.0,7822.08,1200.0,46270.08
6170,1000007299,20250316,1141,1,212,-1,11760.0,2469.6,900.0,15129.6
6171,1000007300,20240510,512,1,1969,-1,38760.0,8139.6,900.0,47799.6
6172,1000007302,20250411,812,2,3,3,45000.0,9450.0,0.0,54450.0
6173,1000007303,20250619,923,1,85,-1,14700.0,3087.0,1500.0,19287.0
6174,1000007304,20240620,547,1,69,-1,53550.0,11245.5,0.0,64795.5
6175,1000007305,20250308,1468,2,3,3,32400.0,6804.0,0.0,39204.0
6176,1000007306,20241216,1107,1,747,-1,40500.0,8505.0,900.0,49905.0
6177,1000007307,20241112,486,2,3,3,110052.0,23110.92,0.0,133162.92
6178,1000007308,20240412,393,1,1713,-1,31752.0,6667.92,1200.0,39619.92
6179,1000007309,20241222,1076,2,1,1,14250.0,2992.5,0.0,17242.5
6180,1000007310,20241004,474,2,1,1,28350.0,5953.5,0.0,34303.5
6181,1000007312,20240514,1305,1,2329,-1,36000.0,7560.0,0.0,43560.0
6182,1000007314,20250227,1103,1,3028,-1,30870.0,6482.7,0.0,37352.7
6183,1000007315,20240610,240,1,425,-1,15675.0,3291.75,1200.0,20166.75
6184,1000007316,20250905,160,1,726,-1,36000.0,7560.0,1500.0,45060.0
6185,1000007317,20240220,548,1,587,-1,21600.0,4536.0,900.0,27036.0
