pago_sk,payment_id,order_id,fecha_key,method,status,amount
6958,7000006957,1000006957,0,CARD,FAILED,43923.0
6959,7000006958,1000006958,20241216,CARD,PAID,35985.0
6960,7000006959,1000006959,20241118,CARD,PAID,53361.0
6961,7000006960,1000006960,0,CASH,FAILED,26136.0
6962,7000006961,1000006961,0,CASH,FAILED,89606.55
6963,7000006962,1000006962,20250406,CARD,REFUNDED,14520.0
6964,7000006963,1000006963,20241228,CASH,PAID,64251.0
6965,7000006964,1000006964,20240322,CARD,PAID,59897.1
6966,7000006965,1000006965,0,GATEWAY,FAILED,38419.92
6967,7000006966,1000006966,20250608,CASH,PAID,110279.4
6968,7000006967,1000006967,20241226,CARD,PAID,62944.2
6969,7000006968,1000006968,0,CARD,FAILED,57172.5
6970,7000006969,1000006969,20240117,CARD,PAID,19057.5
6971,7000006970,1000006970,20241023,GATEWAY,PAID,36774.0
6972,7000006971,1000006971,0,GATEWAY,FAILED,27036.0
6973,7000006972,1000006972,20250614,CASH,PAID,58769.7
6974,7000006973,1000006973,20250617,CARD,PAID,55950.0
6975,7000006974,1000006974,20250424,CARD,PAID,29882.16
6976,7000006975,1000006975,20240922,CARD,PAID,17968.5
6977,7000006976,1000006976,20241105,CARD,PAID,45738.0
6978,7000006977,1000006977,20250710,CARD,PAID,39319.92
6979,7000006978,1000006978,0,CASH,FAILED,14229.6
6980,7000006979,1000006979,20240709,CARD,PAID,55650.0
6981,7000006980,1000006980,20250101,CARD,PAID,14520.0
6982,7000006981,1000006981,0,GATEWAY,PENDING,37500.0
6983,7000006982,1000006982,20250206,CARD,PAID,49005.0
6984,7000006983,1000006983,0,CARD,FAILED,63125.7
6985,7000006984,1000006984,20240515,GATEWAY,PAID,49005.0
6986,7000006985,1000006985,20240115,GATEWAY,PAID,30240.0
6987,7000006986,1000006986,20250702,CARD,PAID,43923.0
6988,7000006987,1000006987,20240318,CARD,PAID,49005.0
6989,7000006988,1000006988,20250830,GATEWAY,PAID,44460.0
6990,7000006989,1000006989,20240402,CASH,PAID,43560.0
6991,7000006990,1000006990,20250430,CARD,PAID,15420.0
6992,7000006991,1000006991,20250923,GATEWAY,PAID,30303.0
6993,7000006992,1000006992,20250831,GATEWAY,PAID,123194.7
6994,7000006993,1000006993,20240813,CASH,PAID,27951.0
6995,7000006994,1000006994,0,CARD,PENDING,50205.0
6996,7000006995,1000006995,20240626,CASH,PAID,56918.4
6997,7000006996,1000006996,20250909,CASH,PAID,15972.0
6998,7000006997,1000006997,20250711,CARD,PAID,45123.0
6999,7000006998,1000006998,20240607,CARD,PAID,54450.0
7000,7000006999,1000006999,20250131,CARD,PAID,15518.25
7001,7000007000,1000007000,20250825,CARD,PAID,18742.5
7002,7000007001,1000007001,20240806,CASH,REFUNDED,53361.0
7003,7000007002,1000007002,20241125,CARD,PAID,56929.05
7004,7000007003,1000007003,0,TRANSFER,FAILED,42688.8
7005,7000007004,1000007004,20250621,CARD,PAID,85893.06
7006,7000007005,1000007005,20240214,GATEWAY,PAID,60984.0
7007,7000007006,1000007006,20240119,CASH,PAID,83308.5
7008,7000007007,1000007007,20250709,CARD,PAID,28749.6
7009,7000007008,1000007008,20250203,CASH,PAID,14229.6
7010,7000007009,1000007009,20250306,CARD,PAID,49905.0
7011,7000007010,1000007010,20251001,CARD,PAID,71166.44
7012,7000007011,1000007011,20250907,CARD,PAID,14268.0
7013,7000007012,1000007012,0,CASH,FAILED,76665.6
7014,7000007013,1000007013,20240326,CARD,PAID,19350.0
7015,7000007014,1000007014,20250102,CASH,PAID,26789.4
7016,7000007015,1000007015,20241203,GATEWAY,PAID,17172.0
7017,7000007016,1000007016,20240412,GATEWAY,PAID,54261.0
7018,7000007017,1000007017,20240415,CASH,PAID,76992.3
7019,7000007018,1000007018,20250729,TRANSFER,PAID,56047.2
7020,7000007019,1000007019,20240916,CARD,PAID,78393.24
7021,7000007020,1000007020,20250715,CARD,PAID,18742.5
7022,7000007021,1000007021,20240928,GATEWAY,PAID,34170.0
7023,7000007022,1000007022,20240918,TRANSFER,PAID,76121.1
7024,7000007023,1000007023,20250825,GATEWAY,PAID,59234.1
7025,7000007024,1000007024,20240118,TRANSFER,PAID,12806.64
7026,7000007025,1000007025,20241223,CARD,PAID,26136.0
7027,7000007026,1000007026,20240515,TRANSFER,PAID,44104.5
7028,7000007027,1000007027,20240113,CARD,PAID,43888.8
7029,7000007028,1000007028,20240105,CARD,PAID,105044.7
7030,7000007029,1000007029,20241030,CARD,PAID,32670.0
7031,7000007030,1000007030,20240319,CARD,PAID,74407.5
7032,7000007031,1000007031,20250206,CARD,PAID,17968.5
7033,7000007032,1000007032,20241028,CARD,PAID,27036.0
7034,7000007033,1000007033,20250524,GATEWAY,PAID,14568.0
7035,7000007034,1000007034,20240221,CARD,PAID,12961.2
7036,7000007035,1000007035,20240925,CASH,PAID,17242.5
7037,7000007036,1000007036,20240224,CARD,PAID,37200.0
7038,7000007037,1000007037,20250401,CARD,PAID,64253.1
7039,7000007038,1000007038,20250723,CARD,PAID,74316.75
7040,7000007039,1000007039,20250714,CARD,PAID,73500.0
7041,7000007040,1000007040,20240619,TRANSFER,PAID,34485.0
7042,7000007041,1000007041,20250325,CASH,PAID,48736.38
7043,7000007042,1000007042,20240911,CARD,PAID,38443.8
7044,7000007043,1000007043,20240629,GATEWAY,PAID,27336.0
7045,7000007044,1000007044,0,CARD,FAILED,51727.5
7046,7000007045,1000007045,20240202,CARD,PAID,54450.0
7047,7000007046,1000007046,20240706,CARD,PAID,15720.0
7048,7000007047,1000007047,20250502,GATEWAY,REFUNDED,15683.7
7049,7000007048,1000007048,20240921,GATEWAY,PAID,15720.0
7050,7000007049,1000007049,20250309,TRANSFER,PAID,36300.0
7051,7000007050,1000007050,20241007,CARD,REFUNDED,29403.0
7052,7000007051,1000007051,0,CARD,FAILED,55650.0
7053,7000007052,1000007052,20241009,CARD,PAID,41382.0
7054,7000007053,1000007053,20240104,CARD,PAID,30782.16
7055,7000007054,1000007054,20240128,CARD,PAID,30249.6
7056,7000007055,1000007055,20250314,CARD,PAID,32670.0
7057,7000007056,1000007056,20250831,CASH,PAID,18104.62
7058,7000007057,1000007057,20241007,CARD,PAID,110653.05
7059,7000007058,1000007058,20240109,TRANSFER,PAID,26644.2
7060,7000007059,1000007059,0,CARD,PENDING,47019.15
7061,7000007060,1000007060,20250816,CARD,PAID,38552.7
7062,7000007061,1000007061,20250527,GATEWAY,PAID,48457.68
7063,7000007062,1000007062,20250911,CARD,PAID,28967.4
7064,7000007063,1000007063,20240314,CARD,PAID,34303.5
7065,7000007064,1000007064,20250629,CARD,PAID,43044.3
7066,7000007065,1000007065,20241127,CARD,PAID,100018.2
7067,7000007066,1000007066,20241009,CARD,PAID,32670.0
7068,7000007067,1000007067,20240520,GATEWAY,PAID,51727.5
7069,7000007068,1000007068,20250308,GATEWAY,PAID,42282.0
7070,7000007069,1000007069,20240226,CARD,PAID,78456.0
7071,7000007070,1000007070,20240727,CARD,PAID,110100.0
7072,7000007071,1000007071,20250313,GATEWAY,PAID,34150.8
7073,7000007072,1000007072,20240622,GATEWAY,REFUNDED,30056.4
7074,7000007073,1000007073,20240504,CARD,PAID,14483.7
7075,7000007074,1000007074,20240601,CARD,PAID,48271.5
7076,7000007075,1000007075,20240921,GATEWAY,PAID,72592.5
7077,7000007076,1000007076,0,CARD,PENDING,27588.0
7078,7000007077,1000007077,20250823,CASH,PAID,17151.75
7079,7000007078,1000007078,20240211,CARD,PAID,43560.0
7080,7000007079,1000007079,20240614,GATEWAY,PAID,75034.2
7081,7000007080,1000007080,20240313,CARD,PAID,15972.0
7082,7000007081,1000007081,20240610,CARD,PAID,52627.5
7083,7000007082,1000007082,20240106,TRANSFER,PAID,111259.5
7084,7000007083,1000007083,20250807,CARD,PAID,29040.0
7085,7000007084,1000007084,20250528,CARD,PAID,73863.0
7086,7000007085,1000007085,20241129,GATEWAY,PAID,44460.0
7087,7000007086,1000007086,20240926,CARD,PAID,18150.0
7088,7000007087,1000007087,20240328,CARD,PAID,40704.0
7089,7000007088,1000007088,20241207,GATEWAY,PAID,41130.0
7090,7000007089,1000007089,20240724,CASH,PAID,14520.0
7091,7000007090,1000007090,20250618,GATEWAY,PAID,16141.08
7092,7000007091,1000007091,20240823,CARD,PAID,18987.0
7093,7000007092,1000007092,20240824,CARD,PAID,31036.5
7094,7000007093,1000007093,20240111,GATEWAY,PAID,63962.7
7095,7000007094,1000007094,0,CARD,FAILED,16335.0
7096,7000007095,1000007095,20250318,CARD,PAID,56511.6
7097,7000007096,1000007096,20240829,CASH,PAID,30492.0
7098,7000007097,1000007097,20250418,GATEWAY,PAID,44460.0
7099,7000007098,1000007098,0,GATEWAY,PENDING,58672.5
7100,7000007099,1000007099,20250914,CARD,PAID,13068.0
7101,7000007100,1000007100,20250313,GATEWAY,PAID,54450.0
7102,7000007101,1000007101,20250520,CARD,PAID,44460.0
7103,7000007102,1000007102,20241203,CARD,PAID,46554.75
7104,7000007103,1000007103,20240201,CASH,PAID,13794.0
7105,7000007104,1000007104,20240618,CARD,PAID,43888.8
7106,7000007105,1000007105,20251001,GATEWAY,PAID,16073.4
7107,7000007106,1000007106,20250829,CARD,PAID,20765.7
7108,7000007107,1000007107,20250330,CASH,PAID,84796.8
7109,7000007108,1000007108,20250607,CARD,PAID,58191.0
7110,7000007109,1000007109,0,CARD,FAILED,27442.8
7111,7000007110,1000007110,20240205,CASH,PAID,74669.1
7112,7000007111,1000007111,20240525,CARD,PAID,44760.0
7113,7000007112,1000007112,20250503,GATEWAY,PAID,27636.0
7114,7000007113,1000007113,20250327,CARD,PAID,35685.0
7115,7000007114,1000007114,20250606,CARD,PAID,54450.0
7116,7000007115,1000007115,20240902,CASH,PAID,13794.0
7117,7000007116,1000007116,20250806,CARD,PAID,30540.0
7118,7000007117,1000007117,20250131,GATEWAY,PAID,38443.8
7119,7000007118,1000007118,20250425,CARD,PAID,39204.0
7120,7000007119,1000007119,20241215,GATEWAY,PAID,32236.5
7121,7000007120,1000007120,20250301,TRANSFER,PAID,28749.6
7122,7000007121,1000007121,20250626,CASH,PAID,34485.0
7123,7000007122,1000007122,20250819,GATEWAY,PAID,91294.5
7124,7000007123,1000007123,0,GATEWAY,FAILED,54333.6
7125,7000007124,1000007124,20240908,CARD,PAID,57172.5
7126,7000007125,1000007125,20240303,TRANSFER,PAID,54450.0
7127,7000007126,1000007126,20250609,CARD,PAID,78843.6
7128,7000007127,1000007127,20240313,GATEWAY,PAID,42282.0
7129,7000007128,1000007128,20250925,GATEWAY,PAID,40104.0
7130,7000007129,1000007129,20240906,CASH,REFUNDED,54450.0
7131,7000007130,1000007130,20240312,CASH,PAID,23522.4
7132,7000007131,1000007131,20240424,GATEWAY,PAID,39315.0
7133,7000007132,1000007132,0,GATEWAY,FAILED,40031.4
7134,7000007133,1000007133,20240607,CARD,PAID,13068.0
7135,7000007134,1000007134,20250113,CASH,PAID,50529.6
7136,7000007135,1000007135,20250802,CARD,REFUNDED,59840.55
7137,7000007136,1000007136,20250328,CARD,PAID,19565.7
7138,7000007137,1000007137,20250204,CARD,PAID,50205.0
7139,7000007138,1000007138,20250415,GATEWAY,PAID,14621.4
7140,7000007139,1000007139,20241028,GATEWAY,REFUNDED,26513.28
7141,7000007140,1000007140,20250221,TRANSFER,PAID,81675.0
7142,7000007141,1000007141,20241224,GATEWAY,PAID,35685.0
7143,7000007142,1000007142,20241025,GATEWAY,REFUNDED,32236.5
7144,7000007143,1000007143,20240831,CASH,PAID,16335.0
7145,7000007144,1000007144,20240824,CARD,PAID,60124.5
7146,7000007145,1000007145,20241230,CARD,PAID,17787.0
7147,7000007146,1000007146,20250731,CARD,PAID,92746.5
7148,7000007147,1000007147,20240510,CASH,PAID,49821.75
7149,7000007148,1000007148,20250726,CASH,PAID,26136.0
7150,7000007149,1000007149,20250710,CARD,PAID,51727.5
7151,7000007150,1000007150,20241218,CASH,PAID,34485.0
7152,7000007151,1000007151,20250722,CASH,PAID,151316.55
7153,7000007152,1000007152,20250906,GATEWAY,PAID,40704.0
7154,7000007153,1000007153,20250801,CARD,PAID,43560.0
7155,7000007154,1000007154,20250909,CARD,PAID,55513.88
7156,7000007155,1000007155,20240914,CARD,PAID,27588.0
7157,7000007156,1000007156,20250927,CARD,PAID,94743.0
7158,7000007157,1000007157,20241001,CARD,PAID,95832.0
7159,7000007158,1000007158,20250825,CARD,PAID,54450.0
7160,7000007159,1000007159,20241001,CARD,PAID,52627.5
7161,7000007160,1000007160,20241024,CASH,PAID,19565.7
7162,7000007161,1000007161,20240624,CARD,PAID,14994.0
7163,7000007162,1000007162,20250523,CARD,PAID,13068.0
7164,7000007163,1000007163,20240119,CARD,PAID,55571.67
7165,7000007164,1000007164,20241024,GATEWAY,PAID,30303.0
7166,7000007165,1000007165,20240926,CARD,REFUNDED,19866.75
7167,7000007166,1000007166,20240617,GATEWAY,PAID,33570.0
7168,7000007167,1000007167,20250211,CASH,PAID,77609.4
7169,7000007168,1000007168,20250112,GATEWAY,PAID,45738.0
7170,7000007169,1000007169,20250914,GATEWAY,PAID,14994.0
7171,7000007170,1000007170,20250405,CARD,PAID,62610.0
7172,7000007171,1000007171,20250127,CARD,PAID,27588.0
7173,7000007172,1000007172,20250713,CARD,PAID,58072.5
7174,7000007173,1000007173,20250115,CARD,PAID,35283.6
7175,7000007174,1000007174,20250102,GATEWAY,PAID,44651.1
7176,7000007175,1000007175,20250104,GATEWAY,PAID,73500.0
7177,7000007176,1000007176,20240906,CARD,PAID,28459.2
7178,7000007177,1000007177,20250409,CARD,PAID,12961.2
7179,7000007178,1000007178,20241013,CASH,PAID,50048.62
7180,7000007179,1000007179,20250228,CARD,REFUNDED,140836.5
7181,7000007180,1000007180,20250204,TRANSFER,REFUNDED,49005.0
7182,7000007181,1000007181,20240302,CARD,PAID,57455.4
7183,7000007182,1000007182,20250516,TRANSFER,PAID,12414.6
7184,7000007183,1000007183,20240721,CARD,PAID,78262.8
7185,7000007184,1000007184,20240225,TRANSFER,PAID,13068.0
7186,7000007185,1000007185,20250123,CARD,PAID,29223.6
7187,7000007186,1000007186,0,CASH,FAILED,50529.6
7188,7000007187,1000007187,20240102,CARD,PAID,30240.0
7189,7000007188,1000007188,20241226,CARD,PAID,37800.0
7190,7000007189,1000007189,20240706,CARD,PAID,29040.0
7191,7000007190,1000007190,20240525,CASH,PAID,39204.0
7192,7000007191,1000007191,20241123,GATEWAY,PAID,60795.0
7193,7000007192,1000007192,20250424,CARD,PAID,49416.0
7194,7000007193,1000007193,20241122,CASH,PAID,63162.0
7195,7000007194,1000007194,20240204,GATEWAY,PAID,13706.64
7196,7000007195,1000007195,20240628,CASH,PAID,26136.0
7197,7000007196,1000007196,20240906,CASH,PAID,18150.0
7198,7000007197,1000007197,20250614,GATEWAY,PAID,83238.0
7199,7000007198,1000007198,20241012,GATEWAY,PAID,71380.08
7200,7000007199,1000007199,20250113,CARD,PAID,73126.35
7201,7000007200,1000007200,20240420,CARD,PAID,58072.5
7202,7000007201,1000007201,20250124,CARD,PAID,16335.0
7203,7000007202,1000007202,20250128,CARD,PAID,39131.4
7204,7000007203,1000007203,20241031,CARD,PAID,40104.0
7205,7000007204,1000007204,20241117,CARD,PAID,63880.5
7206,7000007205,1000007205,20250313,GATEWAY,PAID,13614.6
7207,7000007206,1000007206,20250314,CARD,PAID,16446.0
7208,7000007207,1000007207,20250820,CASH,PAID,13794.0
7209,7000007208,1000007208,20250609,CARD,PAID,26513.28
7210,7000007209,1000007209,0,GATEWAY,FAILED,32672.1
7211,7000007210,1000007210,20250501,GATEWAY,PAID,25613.28
7212,7000007211,1000007211,20250605,CASH,PAID,42688.8
7213,7000007212,1000007212,20250821,CASH,PAID,72990.22
7214,7000007213,1000007213,20250608,CARD,PAID,13968.0
7215,7000007214,1000007214,20250530,GATEWAY,PAID,25729.2
7216,7000007215,1000007215,0,CASH,FAILED,18150.0
7217,7000007216,1000007216,20241226,CASH,PAID,26136.0
7218,7000007217,1000007217,20241123,GATEWAY,PAID,94348.14
7219,7000007218,1000007218,20240808,TRANSFER,PAID,35937.0
7220,7000007219,1000007219,20250714,CARD,PAID,40104.0
7221,7000007220,1000007220,20240705,CARD,PAID,42688.8
7222,7000007221,1000007221,20250801,GATEWAY,PAID,63999.0
7223,7000007222,1000007222,20250115,GATEWAY,PAID,54087.0
7224,7000007223,1000007223,20250617,CASH,PAID,39204.0
7225,7000007224,1000007224,20250520,GATEWAY,PAID,20176.35
7226,7000007225,1000007225,20250303,CARD,PAID,14568.0
7227,7000007226,1000007226,20240709,CARD,PAID,40031.4
7228,7000007227,1000007227,20250822,CARD,PAID,43560.0
7229,7000007228,1000007228,20240128,CARD,PAID,39204.0
7230,7000007229,1000007229,20250603,GATEWAY,PAID,20176.35
7231,7000007230,1000007230,0,CARD,FAILED,70160.4
7232,7000007231,1000007231,20250304,CASH,PAID,58624.5
7233,7000007232,1000007232,20241210,TRANSFER,PAID,42035.4
7234,7000007233,1000007233,20240528,CARD,PAID,66540.0
7235,7000007234,1000007234,20240828,GATEWAY,PAID,36592.5
7236,7000007235,1000007235,20250731,CARD,PAID,34485.0
7237,7000007236,1000007236,20240721,GATEWAY,PAID,80089.5
7238,7000007237,1000007237,0,CASH,PENDING,59532.0
7239,7000007238,1000007238,20250913,GATEWAY,PAID,31381.35
7240,7000007239,1000007239,20240218,CARD,PAID,54145.08
7241,7000007240,1000007240,0,GATEWAY,FAILED,30056.4
7242,7000007241,1000007241,0,GATEWAY,FAILED,44460.0
7243,7000007242,1000007242,20250529,CASH,PAID,40656.0
7244,7000007243,1000007243,20250902,CARD,PAID,17535.0
7245,7000007244,1000007244,20250328,CARD,PAID,132560.1
7246,7000007245,1000007245,20240213,CARD,PAID,54624.0
7247,7000007246,1000007246,20241113,CARD,PAID,40104.0
7248,7000007247,1000007247,20250517,CARD,PAID,26136.0
7249,7000007248,1000007248,20240706,CARD,PAID,15901.5
7250,7000007249,1000007249,20250215,CARD,PAID,54450.0
7251,7000007250,1000007250,20241203,CARD,PAID,31305.12
7252,7000007251,1000007251,20250119,CASH,PAID,41164.2
7253,7000007252,1000007252,20241115,CARD,PAID,38833.5
7254,7000007253,1000007253,20250924,GATEWAY,PAID,50205.0
7255,7000007254,1000007254,20240610,GATEWAY,PAID,36474.0
7256,7000007255,1000007255,20241101,CASH,PAID,13721.4
7257,7000007256,1000007256,20241218,CARD,PAID,55650.0
7258,7000007257,1000007257,20250630,GATEWAY,PAID,53227.5
7259,7000007258,1000007258,20250225,TRANSFER,PAID,37243.8
7260,7000007259,1000007259,20241018,CARD,PAID,82212.0
7261,7000007260,1000007260,20250524,GATEWAY,PAID,45723.24
7262,7000007261,1000007261,20240801,GATEWAY,PAID,31382.16
7263,7000007262,1000007262,20241016,CARD,PAID,14694.0
7264,7000007263,1000007263,20240522,CARD,PAID,41382.0
7265,7000007264,1000007264,20240327,CASH,PAID,33922.35
7266,7000007265,1000007265,20250102,GATEWAY,PAID,59706.0
7267,7000007266,1000007266,20250211,GATEWAY,PAID,42282.0
7268,7000007267,1000007267,20250619,TRANSFER,PAID,19057.5
7269,7000007268,1000007268,20241208,TRANSFER,PAID,55393.8
7270,7000007269,1000007269,20250904,CARD,PAID,78988.8
7271,7000007270,1000007270,20241106,CARD,PAID,41130.0
7272,7000007271,1000007271,20250424,GATEWAY,PAID,71922.0
7273,7000007272,1000007272,20250516,CASH,REFUNDED,87846.0
7274,7000007273,1000007273,20240323,CARD,PAID,38833.5
7275,7000007274,1000007274,20250907,CASH,PAID,13068.0
7276,7000007275,1000007275,20240125,CARD,PAID,30782.16
7277,7000007276,1000007276,20250723,CARD,PAID,49005.0
7278,7000007277,1000007277,0,GATEWAY,FAILED,54561.0
7279,7000007278,1000007278,20250606,GATEWAY,PAID,30782.16
7280,7000007279,1000007279,20250406,GATEWAY,PAID,38852.7
7281,7000007280,1000007280,20250328,GATEWAY,PAID,54261.0
7282,7000007281,1000007281,20250128,CASH,PAID,26136.0
7283,7000007282,1000007282,20240707,GATEWAY,PAID,39015.0
7284,7000007283,1000007283,20240126,CARD,PAID,32236.5
7285,7000007284,1000007284,20240707,CASH,PAID,44104.5
7286,7000007285,1000007285,20240923,GATEWAY,PAID,82938.0
7287,7000007286,1000007286,0,CARD,FAILED,30492.0
7288,7000007287,1000007287,20250717,GATEWAY,PAID,18987.0
7289,7000007288,1000007288,20250127,CASH,PAID,29403.0
7290,7000007289,1000007289,20240730,CARD,PAID,18987.0
7291,7000007290,1000007290,20250530,GATEWAY,PAID,54261.0
7292,7000007291,1000007291,20241112,CARD,PAID,28788.0
7293,7000007292,1000007292,20241105,CARD,PAID,34303.5
7294,7000007293,1000007293,20250207,CARD,PAID,72727.05
7295,7000007294,1000007294,20250712,CARD,PAID,29359.2
7296,7000007295,1000007295,20250522,GATEWAY,PAID,17787.0
7297,7000007296,1000007296,20241101,CARD,PAID,94851.9
7298,7000007297,1000007297,20240531,CARD,PAID,13068.0
7299,7000007298,1000007298,20240930,GATEWAY,PAID,46270.08
7300,7000007299,1000007299,20250316,GATEWAY,PAID,15129.6
7301,7000007300,1000007300,20240513,GATEWAY,PAID,47799.6
7302,7000007301,1000007301,0,CASH,FAILED,68752.2
7303,7000007302,1000007302,20250414,CASH,PAID,54450.0
7304,7000007303,1000007303,20250622,GATEWAY,PAID,19287.0
7305,7000007304,1000007304,20240622,CARD,PAID,64795.5
7306,7000007305,1000007305,20250309,TRANSFER,PAID,39204.0
7307,7000007306,1000007306,20241217,GATEWAY,PAID,49905.0
7308,7000007307,1000007307,20241113,CASH,PAID,133162.92
7309,7000007308,1000007308,20240415,GATEWAY,PAID,39619.92
7310,7000007309,1000007309,20241222,CARD,PAID,17242.5
7311,7000007310,1000007310,20241005,CARD,PAID,34303.5
7312,7000007311,1000007311,20250408,GATEWAY,REFUNDED,28459.2
7313,7000007312,1000007312,20240517,GATEWAY,PAID,43560.0
7314,7000007313,1000007313,0,GATEWAY,FAILED,44651.1
7315,7000007314,1000007314,20250301,CARD,PAID,37352.7
7316,7000007315,1000007315,20240611,GATEWAY,PAID,20166.75
7317,7000007316,1000007316,20250907,GATEWAY,PAID,45060.0
7318,7000007317,1000007317,20240223,CARD,PAID,27036.0
7319,7000007318,1000007318,20240716,CARD,PAID,27442.8
7320,7000007319,1000007319,20240502,GATEWAY,PAID,68244.0
7321,7000007320,1000007320,0,GATEWAY,FAILED,17835.0
7322,7000007321,1000007321,20250620,CARD,PAID,71322.0
7323,7000007322,1000007322,20250604,CARD,PAID,18868.5
7324,7000007323,1000007323,20250215,CARD,PAID,42282.0
7325,7000007324,1000007324,20241112,GATEWAY,PAID,44188.8
7326,7000007325,1000007325,20240930,CASH,PAID,39204.0
7327,7000007326,1000007326,20240415,GATEWAY,PAID,55650.0
