ventas_item_sk,order_item_id,order_id,fecha_key,producto_sk,quantity,unit_price,discount_amount,line_total
8959,5000010618,1000007898,20250528,1,1,10800.0,216.0,10584.0
8960,5000010619,1000007899,20240806,2,1,16500.0,1650.0,14850.0
8961,5000010620,1000007900,20250302,1,2,12600.0,1260.0,23940.0
8962,5000010622,1000007902,20250520,1,2,12000.0,2400.0,21600.0
8963,5000010623,1000007903,20241128,1,2,12000.0,0.0,24000.0
8964,5000010624,1000007903,20241128,1,2,12000.0,2400.0,21600.0
8965,5000010625,1000007904,20240912,1,3,12000.0,1800.0,34200.0
8966,5000010626,1000007904,20240912,1,2,13200.0,2640.0,23760.0
8967,5000010628,1000007906,20250508,1,1,13200.0,660.0,12540.0
8968,5000010630,1000007908,20250908,2,3,13500.0,2025.0,38475.0
8969,5000010632,1000007910,20250317,2,2,15000.0,1500.0,28500.0
8970,5000010633,1000007911,20240207,1,1,12000.0,600.0,11400.0
8971,5000010634,1000007912,20250217,2,1,15000.0,1500.0,13500.0
8972,5000010635,1000007913,20240418,1,3,12000.0,0.0,36000.0
8973,5000010637,1000007915,20240727,1,2,10800.0,432.0,21168.0
8974,5000010638,1000007916,20240717,1,3,10800.0,648.0,31752.0
8975,5000010639,1000007917,20240613,2,2,15000.0,600.0,29400.0
8976,5000010640,1000007918,20250420,1,2,13200.0,528.0,25872.0
8977,5000010641,1000007918,20250420,2,1,16500.0,0.0,16500.0
8978,5000010642,1000007919,20250625,2,2,15000.0,1500.0,28500.0
8979,5000010643,1000007920,20240827,1,3,12000.0,3600.0,32400.0
8980,5000010645,1000007922,20240315,2,1,15000.0,300.0,14700.0
8981,5000010646,1000007923,20240926,2,2,16500.0,3300.0,29700.0
8982,5000010647,1000007924,20241111,1,1,12000.0,0.0,12000.0
8983,5000010648,1000007925,20240201,1,1,13200.0,660.0,12540.0
8984,5000010649,1000007925,20240201,1,3,12000.0,720.0,35280.0
8985,5000010652,1000007927,20250408,2,2,15000.0,1500.0,28500.0
8986,5000010653,1000007927,20250408,1,3,12000.0,0.0,36000.0
8987,5000010654,1000007928,20240415,1,3,12000.0,0.0,36000.0
8988,5000010657,1000007930,20240626,2,1,15750.0,1575.0,14175.0
8989,5000010658,1000007931,20240421,2,3,16500.0,990.0,48510.0
8990,5000010660,1000007933,20240625,1,2,13200.0,0.0,26400.0
8991,5000010661,1000007933,20240625,2,2,13500.0,0.0,27000.0
8992,5000010662,1000007934,20240119,2,1,15000.0,300.0,14700.0
8993,5000010663,1000007934,20240119,2,2,15000.0,1500.0,28500.0
8994,5000010664,1000007935,20240418,1,3,10800.0,1620.0,30780.0
8995,5000010665,1000007936,20240117,2,3,15000.0,900.0,44100.0
8996,5000010666,1000007937,20240329,2,3,15000.0,4500.0,40500.0
8997,5000010667,1000007938,20240624,2,3,15000.0,4500.0,40500.0
8998,5000010670,1000007940,20241016,1,2,12600.0,1260.0,23940.0
8999,5000010671,1000007941,20240617,1,3,12000.0,720.0,35280.0
9000,5000010672,1000007942,20240514,2,1,15000.0,0.0,15000.0
9001,5000010673,1000007943,20240208,2,3,15000.0,4500.0,40500.0
9002,5000010674,1000007943,20240208,2,3,15000.0,2250.0,42750.0
9003,5000010675,1000007944,20240205,2,3,13500.0,0.0,40500.0
9004,5000010676,1000007945,20240428,2,3,15000.0,4500.0,40500.0
9005,5000010677,1000007945,20240428,1,3,12600.0,1890.0,35910.0
9006,5000010678,1000007946,20250207,1,3,12000.0,1800.0,34200.0
9007,5000010679,1000007947,20240223,1,3,12600.0,0.0,37800.0
9008,5000010680,1000007948,20241021,2,3,15000.0,0.0,45000.0
9009,5000010681,1000007948,20241021,1,3,12000.0,1800.0,34200.0
9010,5000010682,1000007949,20250820,1,3,13200.0,792.0,38808.0
9011,5000010683,1000007950,20241129,1,3,12000.0,0.0,36000.0
9012,5000010684,1000007951,20250308,1,1,12000.0,1200.0,10800.0
9013,5000010685,1000007952,20250119,2,1,16500.0,825.0,15675.0
9014,5000010686,1000007953,20250808,1,2,12000.0,1200.0,22800.0
9015,5000010687,1000007953,20250808,2,2,15000.0,1500.0,28500.0
9016,5000010688,1000007954,20240505,1,1,12000.0,240.0,11760.0
9017,5000010689,1000007955,20240929,1,1,12600.0,630.0,11970.0
9018,5000010690,1000007956,20240522,2,2,15000.0,3000.0,27000.0
9019,5000010692,1000007958,20240526,1,1,10800.0,216.0,10584.0
9020,5000010693,1000007958,20240526,2,1,13500.0,270.0,13230.0
9021,5000010695,1000007960,20250619,2,2,15000.0,1500.0,28500.0
9022,5000010696,1000007961,20240802,1,3,13200.0,1980.0,37620.0
9023,5000010697,1000007962,20240902,1,2,12000.0,1200.0,22800.0
9024,5000010698,1000007963,20240416,2,1,13500.0,675.0,12825.0
9025,5000010699,1000007964,20250927,2,1,16500.0,0.0,16500.0
9026,5000010700,1000007965,20241021,2,2,15000.0,1500.0,28500.0
9027,5000010701,1000007965,20241021,2,3,15000.0,0.0,45000.0
9028,5000010702,1000007966,20250331,2,3,15000.0,2250.0,42750.0
9029,5000010703,1000007967,20240422,2,3,15000.0,4500.0,40500.0
9030,5000010704,1000007968,20250502,2,3,15000.0,2250.0,42750.0
9031,5000010705,1000007969,20240508,1,2,12000.0,2400.0,21600.0
9032,5000010706,1000007970,20250413,1,2,12600.0,2520.0,22680.0
9033,5000010707,1000007971,20241003,1,1,12000.0,600.0,11400.0
9034,5000010708,1000007972,20240410,2,3,15000.0,0.0,45000.0
9035,5000010710,1000007974,20240109,1,2,12000.0,1200.0,22800.0
9036,5000010711,1000007975,20240407,2,1,15000.0,750.0,14250.0
9037,5000010713,1000007977,20250418,1,1,13200.0,0.0,13200.0
9038,5000010714,1000007978,20240704,1,3,12000.0,720.0,35280.0
9039,5000010715,1000007978,20240704,1,1,12000.0,240.0,11760.0
9040,5000010716,1000007979,20240902,1,1,12000.0,600.0,11400.0
9041,5000010719,1000007981,20241218,2,2,15750.0,1575.0,29925.0
9042,5000010720,1000007981,20241218,1,1,12000.0,0.0,12000.0
9043,5000010721,1000007982,20240714,1,2,10800.0,432.0,21168.0
9044,5000010722,1000007983,20250605,1,3,10800.0,0.0,32400.0
9045,5000010723,1000007984,20250205,1,1,12000.0,600.0,11400.0
9046,5000010724,1000007984,20250205,1,3,12600.0,3780.0,34020.0
9047,5000010725,1000007985,20240504,2,3,15000.0,0.0,45000.0
9048,5000010726,1000007986,20241209,2,1,15000.0,1500.0,13500.0
9049,5000010727,1000007987,20240912,1,2,12000.0,0.0,24000.0
9050,5000010728,1000007988,20240512,2,1,15000.0,1500.0,13500.0
9051,5000010729,1000007989,20240920,2,3,15000.0,0.0,45000.0
9052,5000010730,1000007990,20240402,2,2,15000.0,0.0,30000.0
9053,5000010731,1000007991,20250417,1,3,12600.0,3780.0,34020.0
9054,5000010732,1000007991,20250417,2,2,15000.0,600.0,29400.0
9055,5000010733,1000007992,20241221,2,1,15000.0,300.0,14700.0
9056,5000010734,1000007993,20250910,1,2,12000.0,2400.0,21600.0
9057,5000010735,1000007994,20240805,1,2,12000.0,2400.0,21600.0
9058,5000010738,1000007996,20250718,1,3,10800.0,1620.0,30780.0
9059,5000010739,1000007997,20250104,1,1,10800.0,0.0,10800.0
9060,5000010740,1000007998,20250908,2,2,15000.0,600.0,29400.0
9061,5000010741,1000007998,20250908,2,3,13500.0,0.0,40500.0
9062,5000010742,1000007999,20241028,2,2,15000.0,1500.0,28500.0
9063,5000010743,1000008000,20241112,2,1,15000.0,300.0,14700.0
9064,5000010744,1000008000,20241112,2,1,15000.0,750.0,14250.0
9065,5000010745,1000008001,20241206,2,1,15000.0,300.0,14700.0
9066,5000010746,1000008001,20241206,2,2,16500.0,3300.0,29700.0
9067,5000010747,1000008002,20250613,1,1,10800.0,540.0,10260.0
9068,5000010748,1000008002,20250613,1,3,13200.0,792.0,38808.0
9069,5000010749,1000008003,20240406,1,3,12600.0,0.0,37800.0
9070,5000010750,1000008003,20240406,1,2,12000.0,2400.0,21600.0
9071,5000010751,1000008004,20250725,2,3,15750.0,2362.5,44887.5
9072,5000010752,1000008005,20250716,1,3,13200.0,0.0,39600.0
9073,5000010753,1000008005,20250716,2,2,13500.0,0.0,27000.0
9074,5000010754,1000008006,20240430,2,2,15000.0,1500.0,28500.0
9075,5000010755,1000008006,20240430,2,1,13500.0,1350.0,12150.0
9076,5000010756,1000008007,20250203,1,2,12000.0,480.0,23520.0
9077,5000010757,1000008008,20250815,2,3,15000.0,900.0,44100.0
9078,5000010759,1000008010,20250917,2,1,15750.0,1575.0,14175.0
9079,5000010760,1000008011,20250608,2,1,15000.0,300.0,14700.0
9080,5000010761,1000008012,20240628,2,1,15750.0,1575.0,14175.0
9081,5000010762,1000008013,20241231,2,3,15000.0,900.0,44100.0
9082,5000010763,1000008014,20250627,1,1,12000.0,1200.0,10800.0
9083,5000010764,1000008015,20240904,1,1,10800.0,0.0,10800.0
9084,5000010765,1000008016,20240118,1,1,12000.0,600.0,11400.0
9085,5000010766,1000008016,20240118,1,2,12000.0,480.0,23520.0
9086,5000010767,1000008017,20250725,2,3,15000.0,0.0,45000.0
9087,5000010769,1000008019,20240905,1,1,12000.0,0.0,12000.0
9088,5000010770,1000008019,20240905,2,2,16500.0,0.0,33000.0
9089,5000010771,1000008020,20250701,1,3,12000.0,3600.0,32400.0
9090,5000010772,1000008021,20240621,1,3,12600.0,3780.0,34020.0
9091,5000010773,1000008022,20240605,1,3,12000.0,3600.0,32400.0
9092,5000010774,1000008022,20240605,2,1,16500.0,0.0,16500.0
9093,5000010776,1000008024,20250313,2,1,15000.0,300.0,14700.0
9094,5000010777,1000008024,20250313,2,1,13500.0,1350.0,12150.0
9095,5000010778,1000008025,20250629,1,3,13200.0,1980.0,37620.0
9096,5000010779,1000008025,20250629,2,1,15000.0,0.0,15000.0
9097,5000010783,1000008027,20241023,1,3,12000.0,0.0,36000.0
9098,5000010784,1000008027,20241023,1,1,10800.0,540.0,10260.0
9099,5000010785,1000008028,20240201,1,3,12000.0,3600.0,32400.0
9100,5000010786,1000008029,20250301,1,2,12000.0,0.0,24000.0
9101,5000010787,1000008030,20240516,1,3,12600.0,756.0,37044.0
9102,5000010788,1000008031,20250118,1,1,12000.0,600.0,11400.0
9103,5000010789,1000008031,20250118,1,1,12000.0,0.0,12000.0
9104,5000010790,1000008032,20250629,2,3,15000.0,2250.0,42750.0
9105,5000010791,1000008032,20250629,1,3,12600.0,1890.0,35910.0
9106,5000010792,1000008033,20240517,2,1,15000.0,750.0,14250.0
9107,5000010793,1000008034,20240921,1,2,12000.0,0.0,24000.0
9108,5000010794,1000008034,20240921,1,2,12000.0,1200.0,22800.0
9109,5000010796,1000008036,20250506,2,2,15750.0,1575.0,29925.0
9110,5000010797,1000008037,20240926,1,2,12600.0,2520.0,22680.0
9111,5000010798,1000008037,20240926,1,2,10800.0,432.0,21168.0
9112,5000010800,1000008039,20250513,2,2,15000.0,600.0,29400.0
9113,5000010801,1000008039,20250513,2,3,15750.0,0.0,47250.0
9114,5000010802,1000008040,20240917,1,1,13200.0,264.0,12936.0
9115,5000010803,1000008041,20240910,2,1,15000.0,300.0,14700.0
9116,5000010804,1000008042,20250209,1,1,12000.0,0.0,12000.0
9117,5000010805,1000008043,20250822,2,2,15000.0,600.0,29400.0
9118,5000010809,1000008045,20240430,1,3,10800.0,0.0,32400.0
9119,5000010810,1000008046,20250808,2,1,15000.0,300.0,14700.0
9120,5000010811,1000008046,20250808,1,3,10800.0,3240.0,29160.0
9121,5000010812,1000008047,20240827,1,1,12600.0,0.0,12600.0
9122,5000010813,1000008047,20240827,1,3,12600.0,1890.0,35910.0
9123,5000010814,1000008048,20250223,1,2,10800.0,1080.0,20520.0
9124,5000010815,1000008049,20241109,1,1,12600.0,630.0,11970.0
9125,5000010816,1000008049,20241109,1,3,13200.0,792.0,38808.0
9126,5000010817,1000008050,20250704,1,3,13200.0,0.0,39600.0
9127,5000010818,1000008050,20250704,1,3,12000.0,720.0,35280.0
9128,5000010819,1000008051,20241028,1,1,12000.0,1200.0,10800.0
9129,5000010820,1000008052,20240428,1,1,12000.0,1200.0,10800.0
9130,5000010822,1000008054,20241121,1,2,12000.0,0.0,24000.0
9131,5000010823,1000008055,20241201,1,3,10800.0,648.0,31752.0
9132,5000010824,1000008056,20250517,2,3,15000.0,2250.0,42750.0
9133,5000010825,1000008057,20240621,1,2,12000.0,480.0,23520.0
9134,5000010826,1000008058,20250327,1,2,12000.0,1200.0,22800.0
9135,5000010828,1000008060,20240508,2,3,16500.0,2475.0,47025.0
9136,5000010829,1000008061,20241228,1,2,12000.0,1200.0,22800.0
9137,5000010831,1000008063,20250213,1,2,10800.0,2160.0,19440.0
9138,5000010832,1000008064,20240304,1,3,12000.0,1800.0,34200.0
9139,5000010833,1000008065,20250115,1,3,12000.0,3600.0,32400.0
9140,5000010834,1000008066,20250117,1,1,12000.0,0.0,12000.0
9141,5000010835,1000008066,20250117,1,2,12000.0,0.0,24000.0
9142,5000010836,1000008067,20240102,2,2,15000.0,600.0,29400.0
9143,5000010837,1000008067,20240102,2,2,13500.0,540.0,26460.0
9144,5000010838,1000008068,20250427,2,1,13500.0,1350.0,12150.0
9145,5000010840,1000008070,20240608,1,3,12000.0,0.0,36000.0
9146,5000010841,1000008071,20250614,1,1,12600.0,630.0,11970.0
9147,5000010842,1000008072,20250107,2,2,15750.0,630.0,30870.0
9148,5000010843,1000008072,20250107,2,2,16500.0,1650.0,31350.0
9149,5000010844,1000008073,20250930,1,1,10800.0,1080.0,9720.0
9150,5000010845,1000008073,20250930,2,1,15000.0,750.0,14250.0
9151,5000010846,1000008074,20250518,1,2,12600.0,2520.0,22680.0
9152,5000010847,1000008075,20250418,2,3,15750.0,0.0,47250.0
9153,5000010848,1000008076,20240806,2,1,16500.0,1650.0,14850.0
9154,5000010849,1000008076,20240806,2,2,16500.0,0.0,33000.0
9155,5000010850,1000008077,20250608,2,1,16500.0,825.0,15675.0
9156,5000010851,1000008077,20250608,2,1,15000.0,0.0,15000.0
9157,5000010852,1000008078,20240727,2,3,15000.0,4500.0,40500.0
9158,5000010853,1000008078,20240727,1,3,12000.0,3600.0,32400.0
9159,5000010854,1000008079,20240624,1,2,12000.0,2400.0,21600.0
9160,5000010855,1000008080,20240624,1,2,12000.0,0.0,24000.0
9161,5000010856,1000008081,20250901,1,3,12600.0,0.0,37800.0
9162,5000010857,1000008082,20240522,1,2,12600.0,1260.0,23940.0
9163,5000010858,1000008083,20250707,2,3,15750.0,0.0,47250.0
9164,5000010859,1000008084,20241202,1,3,12000.0,720.0,35280.0
9165,5000010860,1000008084,20241202,2,1,15000.0,1500.0,13500.0
9166,5000010861,1000008085,20250512,2,2,13500.0,540.0,26460.0
9167,5000010862,1000008085,20250512,1,2,10800.0,2160.0,19440.0
9168,5000010863,1000008085,20250512,1,3,12000.0,3600.0,32400.0
9169,5000010864,1000008086,20250109,1,1,10800.0,216.0,10584.0
9170,5000010867,1000008088,20250412,2,3,15000.0,0.0,45000.0
9171,5000010868,1000008088,20250412,2,3,13500.0,4050.0,36450.0
9172,5000010869,1000008089,20250830,2,1,15000.0,300.0,14700.0
9173,5000010870,1000008090,20250815,2,1,15750.0,787.5,14962.5
9174,5000010871,1000008090,20250815,2,1,15000.0,750.0,14250.0
9175,5000010873,1000008092,20240827,2,3,15750.0,2362.5,44887.5
9176,5000010874,1000008093,20240128,2,1,15000.0,1500.0,13500.0
9177,5000010875,1000008094,20241118,1,2,12000.0,2400.0,21600.0
9178,5000010876,1000008095,20250422,2,2,15750.0,0.0,31500.0
9179,5000010877,1000008096,20240109,2,2,13500.0,1350.0,25650.0
9180,5000010878,1000008097,20240116,1,2,12000.0,0.0,24000.0
9181,5000010879,1000008097,20240116,1,2,10800.0,432.0,21168.0
9182,5000010880,1000008098,20240313,2,2,15000.0,0.0,30000.0
9183,5000010881,1000008098,20240313,2,2,15000.0,600.0,29400.0
9184,5000010882,1000008099,20240207,1,2,12000.0,480.0,23520.0
9185,5000010886,1000008101,20250429,1,3,12000.0,3600.0,32400.0
9186,5000010887,1000008102,20250817,1,1,10800.0,216.0,10584.0
9187,5000010888,1000008102,20250817,1,1,13200.0,264.0,12936.0
9188,5000010889,1000008103,20250907,1,2,12000.0,1200.0,22800.0
9189,5000010890,1000008104,20240127,1,1,10800.0,540.0,10260.0
9190,5000010891,1000008105,20250307,1,1,12600.0,252.0,12348.0
9191,5000010892,1000008106,20240119,1,3,12600.0,0.0,37800.0
9192,5000010893,1000008106,20240119,1,3,12000.0,0.0,36000.0
9193,5000010894,1000008106,20240119,2,3,15750.0,2362.5,44887.5
9194,5000010895,1000008107,20241211,1,3,12600.0,3780.0,34020.0
9195,5000010896,1000008108,20241019,2,2,15000.0,0.0,30000.0
9196,5000010897,1000008109,20240718,1,2,10800.0,0.0,21600.0
9197,5000010899,1000008111,20250506,1,2,12000.0,0.0,24000.0
9198,5000010900,1000008111,20250506,1,3,12000.0,1800.0,34200.0
9199,5000010901,1000008111,20250506,1,3,10800.0,3240.0,29160.0
9200,5000010902,1000008112,20250827,1,1,13200.0,0.0,13200.0
9201,5000010903,1000008113,20241201,2,1,15000.0,1500.0,13500.0
9202,5000010904,1000008114,20250520,1,2,12600.0,0.0,25200.0
9203,5000010905,1000008115,20250924,2,1,15000.0,1500.0,13500.0
9204,5000010908,1000008118,20250209,1,3,12000.0,3600.0,32400.0
9205,5000010909,1000008119,20240726,1,2,13200.0,528.0,25872.0
9206,5000010910,1000008120,20240416,1,1,12600.0,1260.0,11340.0
9207,5000010911,1000008121,20250606,1,3,13200.0,792.0,38808.0
9208,5000010912,1000008122,20250618,1,3,12000.0,1800.0,34200.0
9209,5000010913,1000008123,20250120,1,1,12000.0,600.0,11400.0
9210,5000010914,1000008124,20240706,2,1,15000.0,1500.0,13500.0
9211,5000010915,1000008125,20240321,1,3,12000.0,0.0,36000.0
9212,5000010916,1000008125,20240321,2,3,15000.0,2250.0,42750.0
9213,5000010917,1000008126,20241121,2,1,15750.0,1575.0,14175.0
9214,5000010919,1000008128,20250302,2,1,15000.0,300.0,14700.0
9215,5000010920,1000008129,20240808,1,1,12600.0,0.0,12600.0
9216,5000010921,1000008130,20241212,2,1,13500.0,270.0,13230.0
9217,5000010922,1000008131,20240226,1,1,12600.0,1260.0,11340.0
9218,5000010924,1000008133,20250324,1,3,12600.0,1890.0,35910.0
9219,5000010925,1000008134,20250528,1,3,12000.0,1800.0,34200.0
9220,5000010927,1000008136,20240609,1,1,12000.0,600.0,11400.0
9221,5000010928,1000008137,20241023,1,1,10800.0,0.0,10800.0
9222,5000010929,1000008138,20240417,1,1,12000.0,0.0,12000.0
9223,5000010930,1000008139,20240821,2,1,13500.0,270.0,13230.0
9224,5000010931,1000008140,20250302,2,1,15000.0,750.0,14250.0
9225,5000010932,1000008141,20241126,1,2,12000.0,1200.0,22800.0
9226,5000010933,1000008141,20241126,2,1,15000.0,750.0,14250.0
9227,5000010935,1000008143,20240425,1,2,10800.0,1080.0,20520.0
9228,5000010936,1000008144,20250107,2,2,13500.0,540.0,26460.0
9229,5000010937,1000008144,20250107,1,1,12600.0,630.0,11970.0
9230,5000010938,1000008145,20240620,1,1,12000.0,600.0,11400.0
9231,5000010939,1000008145,20240620,1,3,10800.0,1620.0,30780.0
9232,5000010940,1000008146,20241115,1,3,12600.0,756.0,37044.0
9233,5000010941,1000008147,20250524,1,3,12000.0,3600.0,32400.0
9234,5000010942,1000008148,20240705,1,3,12000.0,720.0,35280.0
9235,5000010943,1000008149,20240901,2,1,16500.0,825.0,15675.0
9236,5000010944,1000008150,20250518,1,1,12600.0,630.0,11970.0
9237,5000010945,1000008151,20250623,1,1,10800.0,540.0,10260.0
9238,5000010946,1000008151,20250623,2,2,15000.0,600.0,29400.0
9239,5000010947,1000008152,20241221,2,1,15000.0,1500.0,13500.0
9240,5000010948,1000008153,20250416,1,3,12600.0,3780.0,34020.0
9241,5000010949,1000008153,20250416,2,3,15000.0,0.0,45000.0
9242,5000010950,1000008154,20250204,1,1,12000.0,600.0,11400.0
9243,5000010951,1000008155,20241109,1,3,10800.0,3240.0,29160.0
9244,5000010952,1000008156,20241202,2,2,15750.0,630.0,30870.0
9245,5000010953,1000008156,20241202,2,1,15000.0,750.0,14250.0
9246,5000010954,1000008157,20250923,1,3,12000.0,1800.0,34200.0
9247,5000010955,1000008158,20250314,1,3,12600.0,756.0,37044.0
9248,5000010956,1000008158,20250314,1,3,12000.0,0.0,36000.0
9249,5000010957,1000008158,20250314,2,1,15000.0,0.0,15000.0
9250,5000010958,1000008159,20250314,2,2,15000.0,3000.0,27000.0
9251,5000010959,1000008160,20241019,1,2,13200.0,528.0,25872.0
9252,5000010960,1000008161,20240517,1,3,12000.0,1800.0,34200.0
9253,5000010961,1000008162,20250504,1,3,12000.0,3600.0,32400.0
9254,5000010962,1000008163,20250117,1,1,12000.0,1200.0,10800.0
9255,5000010965,1000008165,20240127,1,3,12000.0,720.0,35280.0
9256,5000010966,1000008165,20240127,2,3,15000.0,4500.0,40500.0
9257,5000010967,1000008166,20240407,1,1,12000.0,0.0,12000.0
9258,5000010968,1000008167,20250415,1,2,10800.0,2160.0,19440.0
9259,5000010969,1000008168,20250707,1,2,12000.0,2400.0,21600.0
9260,5000010970,1000008169,20250910,2,3,15000.0,2250.0,42750.0
9261,5000010971,1000008169,20250910,2,1,15000.0,750.0,14250.0
9262,5000010972,1000008169,20250910,2,1,15000.0,0.0,15000.0
9263,5000010973,1000008170,20240519,2,3,16500.0,4950.0,44550.0
9264,5000010974,1000008170,20240519,1,3,12000.0,720.0,35280.0
9265,5000010975,1000008171,20250718,1,1,12000.0,240.0,11760.0
9266,5000010976,1000008172,20240528,1,3,12600.0,1890.0,35910.0
9267,5000010977,1000008172,20240528,2,3,15000.0,2250.0,42750.0
9268,5000010979,1000008174,20240309,1,3,13200.0,792.0,38808.0
9269,5000010981,1000008176,20241103,2,1,15000.0,750.0,14250.0
9270,5000010982,1000008176,20241103,1,3,12000.0,1800.0,34200.0
9271,5000010983,1000008177,20240826,1,1,12000.0,240.0,11760.0
9272,5000010984,1000008178,20250625,2,2,15000.0,0.0,30000.0
9273,5000010985,1000008179,20250713,2,3,16500.0,4950.0,44550.0
9274,5000010986,1000008180,20250516,1,3,12000.0,0.0,36000.0
9275,5000010987,1000008181,20250121,2,3,15000.0,2250.0,42750.0
9276,5000010988,1000008182,20250517,2,2,15000.0,0.0,30000.0
9277,5000010989,1000008182,20250517,2,1,13500.0,1350.0,12150.0
9278,5000010990,1000008183,20241022,2,3,15000.0,0.0,45000.0
9279,5000010991,1000008184,20250220,1,2,12000.0,480.0,23520.0
9280,5000010992,1000008185,20241030,1,3,12000.0,1800.0,34200.0
9281,5000010993,1000008186,20250729,2,3,15000.0,2250.0,42750.0
9282,5000010994,1000008187,20250331,1,1,12600.0,1260.0,11340.0
9283,5000010995,1000008188,20240912,1,2,12000.0,1200.0,22800.0
9284,5000010996,1000008189,20241203,1,1,12000.0,600.0,11400.0
9285,5000010997,1000008190,20240917,1,1,12000.0,1200.0,10800.0
9286,5000010998,1000008191,20250428,2,2,15000.0,3000.0,27000.0
9287,5000010999,1000008191,20250428,2,3,15750.0,0.0,47250.0
9288,5000011000,1000008192,20241213,2,2,16500.0,660.0,32340.0
9289,5000011001,1000008192,20241213,2,3,15000.0,900.0,44100.0
9290,5000011004,1000008194,20240207,1,3,12000.0,720.0,35280.0
9291,5000011005,1000008195,20250511,1,3,12000.0,1800.0,34200.0
9292,5000011006,1000008196,20250811,2,1,15000.0,0.0,15000.0
