geografia_sk,address_id,city,line1,postal_code,provincia_nombre,provincia_code
2431,3427,Córdoba,Calle 9635,8204.0,Córdoba,CBA
2432,3428,CABA,Calle 5976,5625.0,Buenos Aires,BA
2433,3429,Mar del Plata,Calle 2327,6491.0,Buenos Aires,BA
2434,3430,Mar del Plata,Calle 5411,8008.0,Buenos Aires,BA
2435,3431,CABA,Calle 71,9444.0,Buenos Aires,BA
2436,3432,La Plata,Calle 2929,4636.0,Buenos Aires,BA
2437,3433,Mar del Plata,Calle 6079,3696.0,Buenos Aires,BA
2438,3434,Mar del Plata,Calle 6073,4908.0,Buenos Aires,BA
2439,3435,Santa Fe,Calle 3121,3049.0,Santa Fe,SF
2440,3436,Córdoba,Calle 9103,8784.0,Córdoba,CBA
2441,3437,Mar del Plata,Calle 1900,3297.0,Buenos Aires,BA
2442,3438,Mar del Plata,Calle 7877,4250.0,Buenos Aires,BA
2443,3439,Rosario,Calle 142,2199.0,Santa Fe,SF
2444,3440,Rafaela,Calle 4566,5755.0,Santa Fe,SF
2445,3441,Mar del Plata,Calle 850,8324.0,Buenos Aires,BA
2446,3442,Mar del Plata,Calle 7000,2774.0,Buenos Aires,BA
2447,3443,Mar del Plata,Calle 7119,8458.0,Buenos Aires,BA
2448,3444,Mar del Plata,Calle 9985,9585.0,Buenos Aires,BA
2449,3445,La Plata,Calle 264,3495.0,Buenos Aires,BA
2450,3446,Godoy Cruz,Calle 2268,4215.0,Mendoza,MZA
2451,3447,Río Cuarto,Calle 2987,5233.0,Córdoba,CBA
2452,3448,San Rafael,Calle 218,5661.0,Mendoza,MZA
2453,3449,Villa Carlos Paz,Calle 821,2872.0,Córdoba,CBA
2454,3450,Godoy Cruz,Calle 609,1718.0,Mendoza,MZA
2455,3451,CABA,Calle 6866,3204.0,Buenos Aires,BA
2456,3452,Mar del Plata,Calle 3424,6509.0,Buenos Aires,BA
2457,3453,Rosario,Calle 3616,6868.0,Santa Fe,SF
2458,3454,Rafaela,Calle 3063,8733.0,Santa Fe,SF
2459,3455,Santa Fe,Calle 3973,7346.0,Santa Fe,SF
2460,3456,Córdoba,Calle 2553,9107.0,Córdoba,CBA
2461,3457,Santa Fe,Calle 6936,6085.0,Santa Fe,SF
2462,3458,La Plata,Calle 9704,3105.0,Buenos Aires,BA
2463,3459,CABA,Calle 2315,1813.0,Buenos Aires,BA
2464,3460,Mar del Plata,Calle 6177,1394.0,Buenos Aires,BA
2465,3461,Santa Fe,Calle 3416,7564.0,Santa Fe,SF
2466,3462,Río Cuarto,Calle 3247,4556.0,Córdoba,CBA
2467,3463,Córdoba,Calle 211,1617.0,Córdoba,CBA
2468,3464,Mar del Plata,Calle 9645,9536.0,Buenos Aires,BA
2469,3465,Villa Carlos Paz,Calle 8712,6503.0,Córdoba,CBA
2470,3466,Mar del Plata,Calle 9833,4770.0,Buenos Aires,BA
2471,3467,San Rafael,Calle 3615,7958.0,Mendoza,MZA
2472,3468,La Plata,Calle 6454,9386.0,Buenos Aires,BA
2473,3469,CABA,Calle 7031,5965.0,Buenos Aires,BA
2474,3470,Santa Fe,Calle 7504,2206.0,Santa Fe,SF
2475,3471,La Plata,Calle 8987,1137.0,Buenos Aires,BA
2476,3472,CABA,Calle 9907,3285.0,Buenos Aires,BA
2477,3473,Córdoba,Calle 5054,4813.0,Córdoba,CBA
2478,3474,San Rafael,Calle 5833,7644.0,Mendoza,MZA
2479,3475,Mar del Plata,Calle 1611,7522.0,Buenos Aires,BA
2480,3476,Río Cuarto,Calle 3552,9925.0,Córdoba,CBA
2481,3477,San Rafael,Calle 5858,3645.0,Mendoza,MZA
2482,3478,Mendoza,Calle 9702,8082.0,Mendoza,MZA
2483,3479,Mar del Plata,Calle 8436,8332.0,Buenos Aires,BA
2484,3480,La Plata,Calle 5323,8598.0,Buenos Aires,BA
2485,3481,Córdoba,Calle 5210,3221.0,Córdoba,CBA
2486,3482,La Plata,Calle 7869,6287.0,Buenos Aires,BA
2487,3483,CABA,Calle 8996,9719.0,Buenos Aires,BA
2488,3484,CABA,Calle 4767,7349.0,Buenos Aires,BA
2489,3485,Mar del Plata,Calle 3088,6775.0,Buenos Aires,BA
2490,3486,CABA,Calle 8756,2870.0,Buenos Aires,BA
2491,3487,CABA,Calle 919,1071.0,Buenos Aires,BA
2492,3488,Mar del Plata,Calle 2965,6727.0,Buenos Aires,BA
2493,3489,San Rafael,Calle 3817,4214.0,Mendoza,MZA
2494,3490,Mar del Plata,Calle 2457,2045.0,Buenos Aires,BA
2495,3491,Mar del Plata,Calle 592,1376.0,Buenos Aires,BA
2496,3492,Río Cuarto,Calle 5647,4720.0,Córdoba,CBA
2497,3493,CABA,Calle 1951,7298.0,Buenos Aires,BA
2498,3494,Rosario,Calle 8168,3229.0,Santa Fe,SF
2499,3495,Santa Fe,Calle 6939,6955.0,Santa Fe,SF
2500,3496,Mar del Plata,Calle 4724,9107.0,Buenos Aires,BA
2501,3497,Santa Fe,Calle 4999,7684.0,Santa Fe,SF
2502,3498,Mar del Plata,Calle 6233,6929.0,Buenos Aires,BA
2503,3499,La Plata,Calle 3586,5598.0,Buenos Aires,BA
2504,3500,Río Cuarto,Calle 8790,9423.0,Córdoba,CBA
2505,3501,Villa Carlos Paz,Calle 8302,6786.0,Córdoba,CBA
2506,3502,San Rafael,Calle 2622,8113.0,Mendoza,MZA
2507,3503,Rafaela,Calle 5132,8548.0,Santa Fe,SF
2508,3504,La Plata,Calle 75,4992.0,Buenos Aires,BA
2509,3505,Rafaela,Calle 6694,5125.0,Santa Fe,SF
2510,3506,Mar del Plata,Calle 7056,9774.0,Buenos Aires,BA
2511,3507,Mar del Plata,Calle 5007,1522.0,Buenos Aires,BA
2512,3508,La Plata,Calle 7594,1837.0,Buenos Aires,BA
2513,3509,CABA,Calle 9888,8658.0,Buenos Aires,BA
2514,3510,Mar del Plata,Calle 8029,5417.0,Buenos Aires,BA
2515,3511,Río Cuarto,Calle 79,2039.0,Córdoba,CBA
2516,3512,Mar del Plata,Calle 5754,3173.0,Buenos Aires,BA
2517,3513,La Plata,Calle 380,6106.0,Buenos Aires,BA
2518,3514,CABA,Calle 2282,4809.0,Buenos Aires,BA
2519,3515,Rafaela,Calle 5417,2829.0,Santa Fe,SF
2520,3516,La Plata,Calle 9439,7571.0,Buenos Aires,BA
2521,3517,La Plata,Calle 4329,7230.0,Buenos Aires,BA
2522,3518,Santa Fe,Calle 1819,9124.0,Santa Fe,SF
2523,3519,Mar del Plata,Calle 5736,2314.0,Buenos Aires,BA
2524,3520,Villa Carlos Paz,Calle 672,4803.0,Córdoba,CBA
2525,3521,La Plata,Calle 4988,4603.0,Buenos Aires,BA
2526,3522,Villa Carlos Paz,Calle 2224,7811.0,Córdoba,CBA
2527,3523,La Plata,Calle 4099,2423.0,Buenos Aires,BA
2528,3524,Santa Fe,Calle 6934,7969.0,Santa Fe,SF
2529,3525,Rosario,Calle 6952,9613.0,Santa Fe,SF
2530,3526,Mar del Plata,Calle 7243,1970.0,Buenos Aires,BA
2531,3527,Córdoba,Calle 9888,4848.0,Córdoba,CBA
2532,3528,Godoy Cruz,Calle 8095,1532.0,Mendoza,MZA
2533,3529,Río Cuarto,Calle 8845,8220.0,Córdoba,CBA
2534,3530,Córdoba,Calle 2839,9700.0,Córdoba,CBA
2535,3531,CABA,Calle 5056,5780.0,Buenos Aires,BA
2536,3532,La Plata,Calle 9959,7000.0,Buenos Aires,BA
2537,3533,Rosario,Calle 9060,2754.0,Santa Fe,SF
2538,3534,La Plata,Calle 5928,8644.0,Buenos Aires,BA
2539,3535,Córdoba,Calle 1806,1397.0,Córdoba,CBA
2540,3536,Córdoba,Calle 1394,5901.0,Córdoba,CBA
2541,3537,Mar del Plata,Calle 6104,3568.0,Buenos Aires,BA
2542,3538,Mar del Plata,Calle 1757,3409.0,Buenos Aires,BA
2543,3539,Godoy Cruz,Calle 9912,2052.0,Mendoza,MZA
2544,3540,CABA,Calle 8344,2366.0,Buenos Aires,BA
2545,3541,Villa Carlos Paz,Calle 3746,2604.0,Córdoba,CBA
2546,3542,Mar del Plata,Calle 1238,8544.0,Buenos Aires,BA
2547,3543,Rosario,Calle 441,8984.0,Santa Fe,SF
2548,3544,La Plata,Calle 5674,7113.0,Buenos Aires,BA
2549,3545,La Plata,Calle 5207,1096.0,Buenos Aires,BA
2550,3546,Santa Fe,Calle 8532,1560.0,Santa Fe,SF
2551,3547,Villa Carlos Paz,Calle 5673,9241.0,Córdoba,CBA
2552,3548,La Plata,Calle 774,5459.0,Buenos Aires,BA
2553,3549,Río Cuarto,Calle 3371,6701.0,Córdoba,CBA
2554,3550,Río Cuarto,Calle 2396,1731.0,Córdoba,CBA
2555,3551,Rafaela,Calle 2166,1794.0,Santa Fe,SF
2556,3552,CABA,Calle 4601,9937.0,Buenos Aires,BA
2557,3553,CABA,Calle 1615,6925.0,Buenos Aires,BA
2558,3554,Mar del Plata,Calle 3228,7336.0,Buenos Aires,BA
2559,3555,Mar del Plata,Calle 6736,4892.0,Buenos Aires,BA
2560,3556,Río Cuarto,Calle 1409,5022.0,Córdoba,CBA
2561,3557,Villa Carlos Paz,Calle 8361,8964.0,Córdoba,CBA
2562,3558,CABA,Calle 701,2323.0,Buenos Aires,BA
2563,3559,Córdoba,Calle 826,2870.0,Córdoba,CBA
2564,3560,Mar del Plata,Calle 5984,2707.0,Buenos Aires,BA
2565,3561,CABA,Calle 8669,2318.0,Buenos Aires,BA
2566,3562,Santa Fe,Calle 5928,8743.0,Santa Fe,SF
2567,3563,Villa Carlos Paz,Calle 5545,8430.0,Córdoba,CBA
2568,3564,CABA,Calle 7196,9208.0,Buenos Aires,BA
2569,3565,CABA,Calle 6974,7566.0,Buenos Aires,BA
2570,3566,La Plata,Calle 6254,1413.0,Buenos Aires,BA
2571,3567,CABA,Calle 7517,5693.0,Buenos Aires,BA
2572,3568,CABA,Calle 3563,7238.0,Buenos Aires,BA
2573,3569,La Plata,Calle 6247,4355.0,Buenos Aires,BA
2574,3570,Mar del Plata,Calle 1810,2585.0,Buenos Aires,BA
2575,3571,Mar del Plata,Calle 1676,9378.0,Buenos Aires,BA
2576,3572,La Plata,Calle 8715,7810.0,Buenos Aires,BA
2577,3573,La Plata,Calle 6362,9364.0,Buenos Aires,BA
2578,3574,Mendoza,Calle 6184,1048.0,Mendoza,MZA
2579,3575,CABA,Calle 7970,7579.0,Buenos Aires,BA
2580,3576,Córdoba,Calle 5645,2861.0,Córdoba,CBA
2581,3577,CABA,Calle 6281,5590.0,Buenos Aires,BA
2582,3578,La Plata,Calle 818,2543.0,Buenos Aires,BA
2583,3579,CABA,Calle 2102,8861.0,Buenos Aires,BA
2584,3580,CABA,Calle 1434,7561.0,Buenos Aires,BA
2585,3581,Santa Fe,Calle 5484,8816.0,Santa Fe,SF
2586,3582,Villa Carlos Paz,Calle 9835,3208.0,Córdoba,CBA
2587,3583,CABA,Calle 4574,7840.0,Buenos Aires,BA
2588,3584,CABA,Calle 9059,1154.0,Buenos Aires,BA
2589,3585,CABA,Calle 5135,7683.0,Buenos Aires,BA
2590,3586,Rosario,Calle 9772,8350.0,Santa Fe,SF
2591,3587,Villa Carlos Paz,Calle 1694,7725.0,Córdoba,CBA
2592,3588,Mar del Plata,Calle 8309,9610.0,Buenos Aires,BA
2593,3589,CABA,Calle 776,9185.0,Buenos Aires,BA
2594,3590,La Plata,Calle 5703,2882.0,Buenos Aires,BA
2595,3591,Mar del Plata,Calle 3187,2259.0,Buenos Aires,BA
2596,3592,Río Cuarto,Calle 5398,1743.0,Córdoba,CBA
2597,3593,Córdoba,Calle 3976,6853.0,Córdoba,CBA
2598,3594,La Plata,Calle 8250,4840.0,Buenos Aires,BA
2599,3595,Rosario,Calle 2510,3525.0,Santa Fe,SF
2600,3596,Godoy Cruz,Calle 1735,4018.0,Mendoza,MZA
2601,3597,Córdoba,Calle 4163,2741.0,Córdoba,CBA
2602,3598,Villa Carlos Paz,Calle 612,4821.0,Córdoba,CBA
2603,3599,CABA,Calle 3407,6215.0,Buenos Aires,BA
2604,3600,La Plata,Calle 3566,1142.0,Buenos Aires,BA
2605,3601,Río Cuarto,Calle 5533,6011.0,Córdoba,CBA
2606,3602,Rafaela,Calle 8821,1526.0,Santa Fe,SF
2607,3603,San Rafael,Calle 9919,8551.0,Mendoza,MZA
2608,3604,Córdoba,Calle 5385,7561.0,Córdoba,CBA
2609,3605,CABA,Calle 3536,8025.0,Buenos Aires,BA
2610,3606,Mar del Plata,Calle 2230,5812.0,Buenos Aires,BA
2611,3607,Córdoba,Calle 5008,3797.0,Córdoba,CBA
2612,3608,Mar del Plata,Calle 8606,7746.0,Buenos Aires,BA
2613,3609,CABA,Calle 7109,2542.0,Buenos Aires,BA
2614,3610,La Plata,Calle 4755,5435.0,Buenos Aires,BA
2615,3611,Río Cuarto,Calle 505,5008.0,Córdoba,CBA
2616,3612,Mar del Plata,Calle 5041,2488.0,Buenos Aires,BA
2617,3613,Río Cuarto,Calle 6977,7824.0,Córdoba,CBA
2618,3614,Mar del Plata,Calle 4670,6759.0,Buenos Aires,BA
2619,3615,Río Cuarto,Calle 1065,6241.0,Córdoba,CBA
2620,3616,Rosario,Calle 4917,9332.0,Santa Fe,SF
2621,3617,CABA,Calle 1157,6215.0,Buenos Aires,BA
2622,3618,La Plata,Calle 2970,1577.0,Buenos Aires,BA
2623,3619,La Plata,Calle 6253,3838.0,Buenos Aires,BA
2624,3620,Córdoba,Calle 3797,5096.0,Córdoba,CBA
2625,3621,Rafaela,Calle 8877,4776.0,Santa Fe,SF
2626,3622,Mar del Plata,Calle 2438,7957.0,Buenos Aires,BA
2627,3623,CABA,Calle 4427,5913.0,Buenos Aires,BA
2628,3624,CABA,Calle 3902,7077.0,Buenos Aires,BA
2629,3625,San Rafael,Calle 8632,1610.0,Mendoza,MZA
2630,3626,La Plata,Calle 4719,3893.0,Buenos Aires,BA
2631,3627,Mendoza,Calle 9085,8368.0,Mendoza,MZA
2632,3628,CABA,Calle 9464,5456.0,Buenos Aires,BA
2633,3629,Rosario,Calle 4076,5642.0,Santa Fe,SF
2634,3630,Mar del Plata,Calle 1575,1734.0,Buenos Aires,BA
2635,3631,Mar del Plata,Calle 8570,6574.0,Buenos Aires,BA
2636,3632,Mar del Plata,Calle 7461,7585.0,Buenos Aires,BA
2637,3633,La Plata,Calle 7041,8487.0,Buenos Aires,BA
2638,3634,CABA,Calle 7497,8098.0,Buenos Aires,BA
2639,3635,La Plata,Calle 7215,4520.0,Buenos Aires,BA
2640,3636,Mar del Plata,Calle 7341,8871.0,Buenos Aires,BA
2641,3637,Mar del Plata,Calle 5338,2254.0,Buenos Aires,BA
2642,3638,Villa Carlos Paz,Calle 328,9051.0,Córdoba,CBA
2643,3639,Mar del Plata,Calle 2961,7028.0,Buenos Aires,BA
2644,3640,Villa Carlos Paz,Calle 306,6490.0,Córdoba,CBA
2645,3641,Mar del Plata,Calle 9448,6093.0,Buenos Aires,BA
2646,3642,Mar del Plata,Calle 4331,2181.0,Buenos Aires,BA
2647,3643,Rafaela,Calle 9631,3037.0,Santa Fe,SF
2648,3644,Mendoza,Calle 5414,9829.0,Mendoza,MZA
2649,3645,Santa Fe,Calle 7010,5929.0,Santa Fe,SF
2650,3646,Mendoza,Calle 6739,5005.0,Mendoza,MZA
2651,3647,Rosario,Calle 6314,4616.0,Santa Fe,SF
2652,3648,Córdoba,Calle 357,9999.0,Córdoba,CBA
2653,3649,Córdoba,Calle 3415,3415.0,Córdoba,CBA
2654,3650,Mar del Plata,Calle 6162,7345.0,Buenos Aires,BA
2655,3651,CABA,Calle 3184,5157.0,Buenos Aires,BA
2656,3652,Córdoba,Calle 9751,5007.0,Córdoba,CBA
2657,3653,CABA,Calle 2467,8204.0,Buenos Aires,BA
2658,3654,Mar del Plata,Calle 784,8315.0,Buenos Aires,BA
2659,3655,La Plata,Calle 7553,7774.0,Buenos Aires,BA
2660,3656,La Plata,Calle 7283,9346.0,Buenos Aires,BA
2661,3657,San Rafael,Calle 8002,7133.0,Mendoza,MZA
2662,3658,Río Cuarto,Calle 3923,3266.0,Córdoba,CBA
2663,3659,Santa Fe,Calle 7532,8802.0,Santa Fe,SF
2664,3660,Mar del Plata,Calle 7788,3462.0,Buenos Aires,BA
2665,3661,Godoy Cruz,Calle 6902,6048.0,Mendoza,MZA
2666,3662,La Plata,Calle 1447,4402.0,Buenos Aires,BA
2667,3663,Mar del Plata,Calle 954,5550.0,Buenos Aires,BA
2668,3664,Santa Fe,Calle 6528,4967.0,Santa Fe,SF
2669,3665,Villa Carlos Paz,Calle 4001,6987.0,Córdoba,CBA
2670,3666,CABA,Calle 3282,8042.0,Buenos Aires,BA
2671,3667,Río Cuarto,Calle 221,1473.0,Córdoba,CBA
2672,3668,Mar del Plata,Calle 4023,7904.0,Buenos Aires,BA
2673,3669,Mar del Plata,Calle 9796,6150.0,Buenos Aires,BA
2674,3670,CABA,Calle 5215,5533.0,Buenos Aires,BA
2675,3671,La Plata,Calle 5021,2523.0,Buenos Aires,BA
2676,3672,Río Cuarto,Calle 6691,5598.0,Córdoba,CBA
2677,3673,Villa Carlos Paz,Calle 6552,9971.0,Córdoba,CBA
2678,3674,Córdoba,Calle 6110,7621.0,Córdoba,CBA
2679,3675,San Rafael,Calle 6143,5525.0,Mendoza,MZA
2680,3676,Río Cuarto,Calle 3794,4046.0,Córdoba,CBA
2681,3677,La Plata,Calle 285,4964.0,Buenos Aires,BA
2682,3678,CABA,Calle 1100,2101.0,Buenos Aires,BA
2683,3679,Rafaela,Calle 6366,8938.0,Santa Fe,SF
2684,3680,CABA,Calle 3494,5150.0,Buenos Aires,BA
2685,3681,Río Cuarto,Calle 5564,5902.0,Córdoba,CBA
2686,3682,Rosario,Calle 3080,5620.0,Santa Fe,SF
2687,3683,Mar del Plata,Calle 2728,4697.0,Buenos Aires,BA
2688,3684,San Rafael,Calle 6657,8849.0,Mendoza,MZA
2689,3685,CABA,Calle 3336,1141.0,Buenos Aires,BA
2690,3686,La Plata,Calle 3205,9757.0,Buenos Aires,BA
2691,3687,Mar del Plata,Calle 8639,2948.0,Buenos Aires,BA
2692,3688,Villa Carlos Paz,Calle 5632,9560.0,Córdoba,CBA
2693,3689,Río Cuarto,Calle 1245,6411.0,Córdoba,CBA
2694,3690,Rosario,Calle 6174,4524.0,Santa Fe,SF
2695,3691,CABA,Calle 9628,9974.0,Buenos Aires,BA
2696,3692,Córdoba,Calle 8731,4097.0,Córdoba,CBA
2697,3693,Mar del Plata,Calle 2836,7061.0,Buenos Aires,BA
2698,3694,Córdoba,Calle 853,3840.0,Córdoba,CBA
2699,3695,CABA,Calle 7737,2427.0,Buenos Aires,BA
2700,3696,Córdoba,Calle 3222,6838.0,Córdoba,CBA
2701,3697,CABA,Calle 1029,4109.0,Buenos Aires,BA
2702,3698,Santa Fe,Calle 169,2635.0,Santa Fe,SF
2703,3699,Río Cuarto,Calle 6673,6125.0,Córdoba,CBA
2704,3700,Mar del Plata,Calle 7081,6333.0,Buenos Aires,BA
2705,3701,Mar del Plata,Calle 3011,3316.0,Buenos Aires,BA
2706,3702,San Rafael,Calle 4373,7831.0,Mendoza,MZA
2707,3703,Río Cuarto,Calle 1688,7265.0,Córdoba,CBA
2708,3704,Córdoba,Calle 283,3622.0,Córdoba,CBA
2709,3705,Mar del Plata,Calle 2024,7838.0,Buenos Aires,BA
2710,3706,Mendoza,Calle 1372,7588.0,Mendoza,MZA
2711,3707,Villa Carlos Paz,Calle 9314,9668.0,Córdoba,CBA
2712,3708,Villa Carlos Paz,Calle 9387,1182.0,Córdoba,CBA
2713,3709,Córdoba,Calle 5763,8468.0,Córdoba,CBA
2714,3710,Córdoba,Calle 2389,5379.0,Córdoba,CBA
2715,3711,La Plata,Calle 2111,3000.0,Buenos Aires,BA
2716,3712,Córdoba,Calle 4838,6426.0,Córdoba,CBA
2717,3713,Rafaela,Calle 378,1261.0,Santa Fe,SF
2718,3714,Mar del Plata,Calle 470,1209.0,Buenos Aires,BA
2719,3715,Santa Fe,Calle 7817,6588.0,Santa Fe,SF
2720,3716,Córdoba,Calle 4214,8137.0,Córdoba,CBA
2721,3717,Godoy Cruz,Calle 3347,6394.0,Mendoza,MZA
2722,3718,CABA,Calle 3614,9697.0,Buenos Aires,BA
2723,3719,Godoy Cruz,Calle 6241,2213.0,Mendoza,MZA
2724,3720,CABA,Calle 6828,1377.0,Buenos Aires,BA
2725,3721,San Rafael,Calle 3171,5578.0,Mendoza,MZA
2726,3722,Santa Fe,Calle 7328,4511.0,Santa Fe,SF
2727,3723,La Plata,Calle 1987,9536.0,Buenos Aires,BA
2728,3724,Río Cuarto,Calle 2761,6046.0,Córdoba,CBA
2729,3725,Córdoba,Calle 4254,6925.0,Córdoba,CBA
2730,3726,CABA,Calle 9189,2523.0,Buenos Aires,BA
2731,3727,Mar del Plata,Calle 923,3065.0,Buenos Aires,BA
2732,3728,Mar del Plata,Calle 4192,9662.0,Buenos Aires,BA
2733,3729,Santa Fe,Calle 6226,3732.0,Santa Fe,SF
2734,3730,Rafaela,Calle 8763,9610.0,Santa Fe,SF
2735,3731,Córdoba,Calle 1816,5021.0,Córdoba,CBA
2736,3732,La Plata,Calle 8356,9768.0,Buenos Aires,BA
2737,3733,Villa Carlos Paz,Calle 7946,9231.0,Córdoba,CBA
2738,3734,Villa Carlos Paz,Calle 4564,8858.0,Córdoba,CBA
2739,3735,Río Cuarto,Calle 5333,3401.0,Córdoba,CBA
2740,3736,Mar del Plata,Calle 3288,6646.0,Buenos Aires,BA
2741,3737,Córdoba,Calle 8241,5498.0,Córdoba,CBA
2742,3738,Villa Carlos Paz,Calle 1426,9627.0,Córdoba,CBA
2743,3739,Córdoba,Calle 7022,2930.0,Córdoba,CBA
2744,3740,La Plata,Calle 3671,6826.0,Buenos Aires,BA
2745,3741,La Plata,Calle 7141,8218.0,Buenos Aires,BA
2746,3742,Córdoba,Calle 131,6750.0,Córdoba,CBA
2747,3743,Rosario,Calle 1807,2406.0,Santa Fe,SF
2748,3744,Río Cuarto,Calle 2544,3068.0,Córdoba,CBA
2749,3745,Mar del Plata,Calle 3523,8857.0,Buenos Aires,BA
2750,3746,CABA,Calle 9302,8141.0,Buenos Aires,BA
2751,3747,San Rafael,Calle 8293,4342.0,Mendoza,MZA
2752,3748,San Rafael,Calle 83,8186.0,Mendoza,MZA
2753,3749,Mar del Plata,Calle 6540,2709.0,Buenos Aires,BA
2754,3750,La Plata,Calle 6830,3527.0,Buenos Aires,BA
2755,3751,La Plata,Calle 7939,3257.0,Buenos Aires,BA
2756,3752,Mar del Plata,Calle 5452,5897.0,Buenos Aires,BA
2757,3753,Mar del Plata,Calle 2510,7697.0,Buenos Aires,BA
2758,3754,Río Cuarto,Calle 2516,3796.0,Córdoba,CBA
2759,3755,Santa Fe,Calle 5259,5028.0,Santa Fe,SF
2760,3756,Villa Carlos Paz,Calle 5574,2463.0,Córdoba,CBA
2761,3757,La Plata,Calle 4257,7515.0,Buenos Aires,BA
2762,3758,Villa Carlos Paz,Calle 4728,8304.0,Córdoba,CBA
2763,3759,Córdoba,Calle 7873,9271.0,Córdoba,CBA
2764,3760,La Plata,Calle 6068,5897.0,Buenos Aires,BA
2765,3761,Rafaela,Calle 2707,8036.0,Santa Fe,SF
2766,3762,Córdoba,Calle 8520,8796.0,Córdoba,CBA
2767,3763,La Plata,Calle 5743,8887.0,Buenos Aires,BA
2768,3764,La Plata,Calle 4315,6012.0,Buenos Aires,BA
2769,3765,Godoy Cruz,Calle 8799,2668.0,Mendoza,MZA
2770,3766,Rafaela,Calle 2863,5352.0,Santa Fe,SF
2771,3767,Mar del Plata,Calle 3949,4448.0,Buenos Aires,BA
2772,3768,Villa Carlos Paz,Calle 2048,2798.0,Córdoba,CBA
2773,3769,San Rafael,Calle 4134,5714.0,Mendoza,MZA
2774,3770,CABA,Calle 4300,3187.0,Buenos Aires,BA
2775,3771,La Plata,Calle 7673,5170.0,Buenos Aires,BA
2776,3772,La Plata,Calle 7993,9748.0,Buenos Aires,BA
2777,3773,Santa Fe,Calle 7662,3484.0,Santa Fe,SF
2778,3774,Rafaela,Calle 6009,6636.0,Santa Fe,SF
2779,3775,Villa Carlos Paz,Calle 7993,7697.0,Córdoba,CBA
2780,3776,Mar del Plata,Calle 4301,4168.0,Buenos Aires,BA
2781,3777,CABA,Calle 4948,1298.0,Buenos Aires,BA
2782,3778,La Plata,Calle 9715,5169.0,Buenos Aires,BA
2783,3779,Villa Carlos Paz,Calle 4024,6232.0,Córdoba,CBA
2784,3780,San Rafael,Calle 3552,7593.0,Mendoza,MZA
2785,3781,CABA,Calle 3129,1316.0,Buenos Aires,BA
2786,3782,Mar del Plata,Calle 512,8181.0,Buenos Aires,BA
2787,3783,Godoy Cruz,Calle 9385,9009.0,Mendoza,MZA
2788,3784,Mar del Plata,Calle 2918,2603.0,Buenos Aires,BA
2789,3785,Mendoza,Calle 1800,7950.0,Mendoza,MZA
2790,3786,CABA,Calle 5783,4934.0,Buenos Aires,BA
2791,3787,Santa Fe,Calle 8638,9012.0,Santa Fe,SF
2792,3788,CABA,Calle 8749,2398.0,Buenos Aires,BA
2793,3789,La Plata,Calle 1745,2219.0,Buenos Aires,BA
2794,3790,Mar del Plata,Calle 7670,6075.0,Buenos Aires,BA
2795,3791,Mar del Plata,Calle 3687,8235.0,Buenos Aires,BA
2796,3792,Godoy Cruz,Calle 8523,1844.0,Mendoza,MZA
2797,3793,Córdoba,Calle 5968,3512.0,Córdoba,CBA
2798,3794,Rafaela,Calle 2853,4887.0,Santa Fe,SF
2799,3795,Santa Fe,Calle 1120,8031.0,Santa Fe,SF
2800,3796,CABA,Calle 2105,5322.0,Buenos Aires,BA
2801,3797,CABA,Calle 6187,9954.0,Buenos Aires,BA
2802,3798,Rafaela,Calle 5016,5327.0,Santa Fe,SF
2803,3799,La Plata,Calle 3519,5590.0,Buenos Aires,BA
2804,3800,Mendoza,Calle 8533,2398.0,Mendoza,MZA
2805,3801,La Plata,Calle 3074,3365.0,Buenos Aires,BA
2806,3802,Mar del Plata,Calle 8846,8283.0,Buenos Aires,BA
2807,3803,CABA,Calle 8800,5262.0,Buenos Aires,BA
2808,3804,Córdoba,Calle 458,4249.0,Córdoba,CBA
2809,3805,CABA,Calle 1597,3768.0,Buenos Aires,BA
2810,3806,La Plata,Calle 188,7469.0,Buenos Aires,BA
2811,3807,La Plata,Calle 758,7910.0,Buenos Aires,BA
2812,3808,Mar del Plata,Calle 3887,7114.0,Buenos Aires,BA
2813,3809,Mar del Plata,Calle 7910,4039.0,Buenos Aires,BA
2814,3810,CABA,Calle 4620,1808.0,Buenos Aires,BA
2815,3811,La Plata,Calle 9410,3651.0,Buenos Aires,BA
2816,3812,Rafaela,Calle 5383,8655.0,Santa Fe,SF
2817,3813,Mar del Plata,Calle 1366,4779.0,Buenos Aires,BA
2818,3814,La Plata,Calle 9325,1253.0,Buenos Aires,BA
2819,3815,La Plata,Calle 1876,1869.0,Buenos Aires,BA
2820,3816,Río Cuarto,Calle 6124,4077.0,Córdoba,CBA
2821,3817,Mendoza,Calle 9496,8575.0,Mendoza,MZA
2822,3818,La Plata,Calle 4041,7520.0,Buenos Aires,BA
2823,3819,Santa Fe,Calle 2816,3854.0,Santa Fe,SF
2824,3820,Mar del Plata,Calle 411,7010.0,Buenos Aires,BA
2825,3821,CABA,Calle 9888,9933.0,Buenos Aires,BA
2826,3822,Santa Fe,Calle 3148,1069.0,Santa Fe,SF
2827,3823,CABA,Calle 5346,6538.0,Buenos Aires,BA
2828,3824,CABA,Calle 5656,2335.0,Buenos Aires,BA
2829,3825,CABA,Calle 2467,2421.0,Buenos Aires,BA
